"sp","mean_baseline","mean_current","per_change","p.yr","mu.psi","r","case","actual.change"
"42",0.534166666666667,0.674308510638298,26.235602615594,"1","0","1","all",11.8780380933157
"44",0.571096718480138,0.758091537132988,32.7431085842166,"1","0","1","all",14.6434571075786
"45",0.490601851851852,0.708935185185185,44.5031612720581,"1","0","1","all",3.28427909436484
"46",0.627913752913753,0.748787878787879,19.2501160092807,"1","0","1","all",-6.42016399297109
"47",0.602644808743169,0.692808743169399,14.9613724565667,"1","0","1","all",2.9756865772475
"48",0.626621983914209,0.730446827524575,16.5689755986252,"1","0","1","all",-5.3495183176012
"49",0.527329931972789,0.769732142857143,45.9678459702648,"1","0","1","all",5.34010780786504
"5",0.512515842839037,0.749930291508238,46.3233384853169,"1","0","1","all",14.7099774212539
"50",0.540653333333333,0.66912,23.7613751263903,"1","0","1","all",-7.26481680250076
"51",0.62018779342723,0.71830985915493,15.8213474640424,"1","0","1","all",2.28436396069768
"52",0.486854754440961,0.781452455590387,60.5103880494506,"1","0","1","all",17.4779834130677
"53",0.484688644688645,0.758937728937729,56.5825272067715,"1","0","1","all",15.460317706092
"54",0.524991948470209,0.65829307568438,25.391080301822,"1","0","1","all",-8.42094369100893
"55",0.471381495564005,0.738403041825095,56.6465906646591,"1","0","1","all",18.2376909079718
"56",0.555616605616606,0.625042735042735,12.4953301834963,"1","0","1","all",-6.94964010428738
"57",0.696080627099664,0.802064203060844,15.2257614757615,"1","0","1","all",1.15327062000856
"58",0.512011637572735,0.631803823773899,23.3963795762643,"1","0","1","all",2.80351641965896
"59",0.568832116788321,0.617554744525547,8.56537918644939,"1","0","1","all",-14.4946099121175
"6",0.529665831244779,0.679974937343358,28.3781012917777,"1","0","1","all",0.623350161436089
"60",0.545041502839668,0.778615115771079,42.8542802180186,"1","0","1","all",10.0343476666784
"61",0.515336225596529,0.621540130151844,20.6086627099381,"1","0","1","all",-3.99133884816851
"62",0.63975845410628,0.594782608695652,-7.03012912482066,"1","0","1","all",-11.043810077751
"63",0.568906810035842,0.667688172043011,17.3633643093401,"1","0","1","all",-3.41110384265966
"64",0.542627865961199,0.74710758377425,37.6832320343225,"1","0","1","all",-9.75511757282198
"65",0.564471299093656,0.707814702920443,25.3942767430243,"1","0","1","all",15.2392543978635
"66",0.55937583001328,0.678114209827357,21.2269414306403,"1","0","1","all",-1.48077639704817
"7",0.594118279569892,0.663125448028674,11.6150555927582,"1","0","1","all",-8.16654734255654
"8",0.434726495726496,0.680974358974359,56.6443190531428,"1","0","1","all",35.3429380583158
"9",0.592891692954784,0.691388012618297,16.6128688989784,"1","0","1","all",9.0433880986424
"1",0.597504553734062,0.544863387978142,-8.81016980154255,"-0.5","0","10","all",-6.91270455081951
"10",0.543062330623306,0.59769647696477,10.0603822546035,"-0.5","0","10","all",14.155719054563
"11",0.732713675213675,0.406089743589744,-44.5772943337902,"-0.5","0","10","all",-14.2111413459495
"12",0.634519104084321,0.468906455862978,-26.1004983388704,"-0.5","0","10","all",8.20068207943554
"13",0.682694063926941,0.567260273972603,-16.9085679887633,"-0.5","0","10","all",0.246037143220132
"14",0.659879051765844,0.570730527334301,-13.5098279287668,"-0.5","0","10","all",1.380357806394
"15",0.666839452843773,0.524067674586033,-21.4102176541717,"-0.5","0","10","all",5.7877036291455
"16",0.703572984749455,0.579684095860566,-17.6085340930204,"-0.5","0","10","all",-1.88109011062338
"17",0.554253731343284,0.568880597014925,2.63901979264843,"-0.5","0","10","all",3.12041054117286
"18",0.652587635436584,0.590210325047801,-9.55845728628493,"-0.5","0","10","all",7.81656998643268
"19",0.718078641644325,0.592993744414656,-17.4193869550608,"-0.5","0","10","all",-0.0287623790387017
"2",0.65336569579288,0.499320388349515,-23.5771955025014,"-0.5","0","10","all",-8.69054851862247
"20",0.6209375,0.513645833333333,-17.2789800369066,"-0.5","0","10","all",-7.63464358388284
"21",0.681945098039216,0.592643137254902,-13.0951833279661,"-0.5","0","10","all",4.01744723271376
"22",0.63044289044289,0.577773892773893,-8.35428529172521,"-0.5","0","10","all",-0.63037531881422
"23",0.657884972170686,0.603296227581942,-8.29761233314532,"-0.5","0","10","all",18.1611935504856
"24",0.602127659574468,0.5190273556231,-13.8011105502272,"-0.5","0","10","all",15.1198149815821
"25",0.71584496124031,0.555405684754522,-22.4125732767334,"-0.5","0","10","all",-9.7165449563428
"26",0.62778125,0.608260416666667,-3.10949607579604,"-0.5","0","10","all",-5.20823700500476
"27",0.588624338624339,0.623661375661376,5.95235955056181,"-0.5","0","10","all",11.8992264267295
"28",0.654855643044619,0.445170603674541,-32.0200400801603,"-0.5","0","10","all",-9.02332450780751
"29",0.701161542215715,0.593714006832601,-15.3242197288192,"-0.5","0","10","all",-0.899563193901662
"3",0.655309882747069,0.557336683417085,-14.9506671438066,"-0.5","0","10","all",-2.83386827415929
"30",0.706470588235294,0.412156862745098,-41.6597280044407,"-0.5","0","10","all",2.16138791992834
"31",0.647276422764228,0.587439024390244,-9.24448910381209,"-0.5","0","10","all",-5.36675333201732
"32",0.688405524168236,0.526208411801632,-23.5612740851518,"-0.5","0","10","all",-5.12269135607489
"33",0.634508301404853,0.612017879948914,-3.54454329535848,"-0.5","0","10","all",-3.98868484605996
"34",0.628202898550725,0.499710144927536,-20.4540211322844,"-0.5","0","10","all",-6.41248187589334
"35",0.610325203252033,0.489024390243902,-19.874783535367,"-0.5","0","10","all",-6.97774512585716
"36",0.67118246687054,0.592640163098879,-11.7020791883723,"-0.5","0","10","all",-6.48024970937559
"37",0.720707364341085,0.544970930232558,-24.3838821140944,"-0.5","0","10","all",-11.1078146152985
"38",0.5896875,0.578104166666667,-1.96431725843491,"-0.5","0","10","all",-5.30623185863733
"39",0.735325131810193,0.475916813122437,-35.2780433397068,"-0.5","0","10","all",-23.7700105710053
"4",0.663790322580645,0.531653225806452,-19.9064512209938,"-0.5","0","10","all",-4.62573862309044
"40",0.647595459236326,0.542693498452012,-16.1986868944416,"-0.5","0","10","all",-4.23064868508985
"41",0.659085684430512,0.649775339602926,-1.41261524070742,"-0.5","0","10","all",8.66372062358567
"42",0.63708071278826,0.640340670859539,0.511702521492337,"-0.5","0","10","all",7.59671925953796
"43",0.756190476190476,0.541560846560847,-28.383011474951,"-0.5","0","10","all",-5.50815489730918
"44",0.651593137254902,0.553897058823529,-14.9934173406056,"-0.5","0","10","all",-4.91484242795731
"45",0.5165625,0.548489583333333,6.18068158903003,"-0.5","0","10","all",1.0179892055785
"46",0.595212418300654,0.615098039215686,3.34092843220688,"-0.5","0","10","all",10.2611999067933
"47",0.543118811881188,0.633003300330033,16.5496916112175,"-0.5","0","10","all",19.5603067253359
"48",0.639714285714286,0.584258503401361,-8.66883600246708,"-0.5","0","10","all",5.81820105730508
"49",0.643269435569755,0.587667731629393,-8.64361041670115,"-0.5","0","10","all",-5.31948981335506
"5",0.628749140893471,0.642941580756014,2.25724998087076,"-0.5","0","10","all",7.63748019857288
"50",0.689274924471299,0.604098690835851,-12.3573672291621,"-0.5","0","10","all",-3.58194135851633
"51",0.587126436781609,0.518045977011494,-11.7658574784651,"-0.5","0","10","all",-4.95910081535262
"52",0.646567796610169,0.539844632768362,-16.5061056862617,"-0.5","0","10","all",-19.4896946656422
"53",0.558565400843882,0.64620253164557,15.6896812207282,"-0.5","0","10","all",13.1587485563878
"54",0.682289156626506,0.454839357429719,-33.3362764141503,"-0.5","0","10","all",-20.21099141848
"55",0.543149284253579,0.582617586912065,7.26656626506023,"-0.5","0","10","all",13.315456871013
"56",0.670869565217391,0.457663043478261,-31.7806221646144,"-0.5","0","10","all",-35.3879223436266
"57",0.660128205128205,0.631907692307692,-4.27500485531172,"-0.5","0","10","all",7.39360029937103
"58",0.689994068801898,0.573790035587189,-16.8413090008854,"-0.5","0","10","all",1.06143936504692
"59",0.646813922356091,0.509210174029451,-21.274085725521,"-0.5","0","10","all",-12.4591903055315
"6",0.630371402042711,0.542729805013928,-13.903168313915,"-0.5","0","10","all",2.40513525177435
"60",0.61876,0.560973333333333,-9.33910832417523,"-0.5","0","10","all",-0.184907501308787
"61",0.596169696969697,0.617757575757576,3.62109629147689,"-0.5","0","10","all",11.9685461174483
"62",0.596075949367089,0.53379746835443,-10.4480781482268,"-0.5","0","10","all",14.4249484530988
"63",0.580885416666667,0.568307291666667,-2.16533668071371,"-0.5","0","10","all",3.66370378920643
"64",0.618645833333333,0.479166666666667,-22.5458831453107,"-0.5","0","10","all",-10.4725789262502
"65",0.618565121412804,0.534591611479029,-13.5755326362371,"-0.5","0","10","all",-1.05783996581714
"66",0.622746031746032,0.600825396825397,-3.51999592180052,"-0.5","0","10","all",3.26640793364948
"7",0.563599712023038,0.548646508279338,-2.65316028818149,"-0.5","0","10","all",-1.14510957702401
"8",0.663940543959519,0.544073371283997,-18.0539016280997,"-0.5","0","10","all",-1.95561182200409
"9",0.600720164609054,0.539897119341564,-10.1250214077753,"-0.5","0","10","all",18.4079902737373
"1",0.660472222222222,0.466416666666667,-29.3813349034782,"-1","0","10","all",14.7293794452084
"10",0.653145071982281,0.48265780730897,-26.1025110632598,"-1","0","10","all",10.3899730075479
"11",0.758704954954955,0.495551801801802,-34.6845175366987,"-1","0","10","all",1.7478818917822
"12",0.643378531073446,0.502847457627119,-21.8426737385623,"-1","0","10","all",5.98152289727998
"13",0.664236111111111,0.599149305555556,-9.79874542603241,"-1","0","10","all",3.13437995740576
"14",0.685806962025316,0.541118143459916,-21.0976013043244,"-1","0","10","all",6.4843802129397
"15",0.675782456140351,0.519733333333333,-23.0916208891058,"-1","0","10","all",-4.43299083414199
"16",0.733422733077906,0.468965517241379,-36.0579518345029,"-1","0","10","all",-6.87735323290107
"17",0.690679611650485,0.441148867313916,-36.1282916315247,"-1","0","10","all",-1.94539553504948
"18",0.637156605424322,0.493088363954506,-22.6111195023824,"-1","0","10","all",0.0912691621817334
"19",0.71811797752809,0.55062734082397,-23.323554338614,"-1","0","10","all",4.72793642657463
"2",0.663728813559322,0.591511299435028,-10.8805754170923,"-1","0","10","all",5.89236195311443
"20",0.673063973063973,0.453282828282828,-32.6538269134567,"-1","0","10","all",-2.13508983961014
"21",0.613053949903661,0.594605009633911,-3.00935020036144,"-1","0","10","all",3.01558574448414
"22",0.706220570012392,0.508463444857497,-28.0021757439641,"-1","0","10","all",0.295269177949201
"23",0.73887338501292,0.552129198966408,-25.2741795596341,"-1","0","10","all",1.81761235602756
"24",0.74839603960396,0.492831683168317,-34.1482775043658,"-1","0","10","all",-3.82038865549212
"25",0.659187739463602,0.517379310344828,-21.5126011345671,"-1","0","10","all",12.2766243581097
"26",0.712581560283688,0.481219858156028,-32.4681012003105,"-1","0","10","all",-10.1463202766702
"27",0.666465721040189,0.509633569739953,-23.5319156483337,"-1","0","10","all",1.58449268696277
"28",0.766170542635659,0.505193798449612,-34.0624873527864,"-1","0","10","all",-7.68630056880172
"29",0.674082341269841,0.609399801587302,-9.5956436955002,"-1","0","10","all",12.7089305608824
"3",0.704235474006116,0.582339449541284,-17.3089866904054,"-1","0","10","all",3.72853344361703
"30",0.6004,0.440266666666667,-26.6711081501222,"-1","0","10","all",-0.931574244839656
"31",0.673419540229885,0.623591954022989,-7.399189246853,"-1","0","10","all",7.38477772853756
"32",0.655717344753747,0.494867951463241,-24.5302941240502,"-1","0","10","all",1.26503061533933
"33",0.709353741496599,0.488072562358277,-31.1947574522497,"-1","0","10","all",-6.80637925564169
"34",0.651990049751244,0.481517412935323,-26.1465089660435,"-1","0","10","all",-1.34363996187408
"35",0.631230769230769,0.601897435897436,-4.64700625558534,"-1","0","10","all",3.17658526575051
"36",0.717802083333333,0.507854166666667,-29.2487193254872,"-1","0","10","all",-11.3525631183941
"37",0.716240079365079,0.533988095238095,-25.4456556366608,"-1","0","10","all",0.181732272633166
"38",0.63650641025641,0.514166666666667,-19.2205045571278,"-1","0","10","all",5.79074452612518
"39",0.736194919647486,0.535790565059616,-27.2216432414162,"-1","0","10","all",-9.8593357838668
"4",0.814334305150632,0.619562682215743,-23.917894862462,"-1","0","10","all",-4.93437204937356
"40",0.674480620155039,0.461472868217054,-31.581004045605,"-1","0","10","all",-0.42184546160646
"41",0.716234701223902,0.486126709863211,-32.1274564004624,"-1","0","10","all",-1.94913335195772
"42",0.681992399565689,0.577122692725299,-15.3769612252533,"-1","0","10","all",20.8828586810105
"43",0.707137254901961,0.451137254901961,-36.2023070097604,"-1","0","10","all",-1.25820437925194
"44",0.64669163545568,0.491398252184769,-24.0135135135135,"-1","0","10","all",4.58656518901022
"45",0.587971014492754,0.481666666666667,-18.0798619669707,"-1","0","10","all",12.2447273264829
"46",0.753384094754653,0.426852791878173,-43.341942728804,"-1","0","10","all",-5.61063463651776
"47",0.665372340425532,0.48063829787234,-27.7640099128627,"-1","0","10","all",-0.456270140704952
"48",0.700363408521303,0.495426065162907,-29.2615720445884,"-1","0","10","all",-5.61444782054947
"49",0.647998575498576,0.538596866096866,-16.8830169599578,"-1","0","10","all",7.65234297617744
"5",0.760214689265537,0.382474576271186,-49.6886101160838,"-1","0","10","all",-19.5099710263238
"50",0.723668430335097,0.400776014109347,-44.6188340807175,"-1","0","10","all",10.1391290907142
"51",0.690148148148148,0.445333333333333,-35.4727916711388,"-1","0","10","all",-3.88569727916162
"52",0.706905829596413,0.468206278026906,-33.7668104541994,"-1","0","10","all",2.3891455065015
"53",0.60324200913242,0.522511415525114,-13.3827870713799,"-1","0","10","all",-7.56943338669146
"54",0.615539906103286,0.48981220657277,-20.4255968270917,"-1","0","10","all",-9.39671014962073
"55",0.640847953216374,0.422953216374269,-34.0010037870146,"-1","0","10","all",-4.99782321077911
"56",0.657709049255441,0.637422680412371,-3.08439862064161,"-1","0","10","all",5.40497667455719
"57",0.686564774381368,0.510604075691412,-25.6291474971908,"-1","0","10","all",2.10221633239096
"58",0.642569444444444,0.505367063492064,-21.3521483379908,"-1","0","10","all",21.2468547353037
"59",0.641916264090177,0.538840579710145,-16.0574969269749,"-1","0","10","all",22.1236562364619
"6",0.710507726269316,0.466181015452539,-34.3876219474306,"-1","0","10","all",5.96954482798673
"60",0.656660997732426,0.612692743764172,-6.69573099667629,"-1","0","10","all",10.0142986354665
"61",0.721872887085869,0.453049357674104,-37.2397321219501,"-1","0","10","all",-9.12800414524972
"62",0.784202898550725,0.407971014492754,-47.9763444834596,"-1","0","10","all",1.25066316320837
"63",0.710061162079511,0.551529051987768,-22.3265429174383,"-1","0","10","all",-3.17845916458844
"64",0.662578616352201,0.437704402515723,-33.9392501186521,"-1","0","10","all",-4.84516526113401
"65",0.619047619047619,0.495034013605442,-20.032967032967,"-1","0","10","all",12.5412986606399
"66",0.793819444444444,0.651121031746032,-17.9761800617369,"-1","0","10","all",1.25459168315577
"7",0.699100877192982,0.449561403508772,-35.6943442391543,"-1","0","10","all",0.983311407845711
"8",0.738340590227383,0.599787131107886,-18.7655210824624,"-1","0","10","all",-0.254695963087366
"9",0.679530201342282,0.561241610738255,-17.4074074074074,"-1","0","10","all",6.12865009797868
"1",0.611365853658537,0.590487804878049,-3.41498444107556,"0","0","10","all",2.38039789661063
"10",0.598389199255121,0.678109869646182,13.3225450075466,"0","0","10","all",20.079029070811
"11",0.661430745814307,0.486788432267884,-26.4037187039764,"0","0","10","all",-17.4355775144486
"12",0.610484384958572,0.65157425111536,6.73069896121521,"0","0","10","all",7.39269401897073
"13",0.691728855721393,0.635174129353234,-8.17585183853278,"0","0","10","all",-2.2554061305919
"14",0.560202788339671,0.642167300380228,14.631221719457,"0","0","10","all",17.5415927184628
"15",0.590031595576619,0.707798841495524,19.9594812891019,"0","0","10","all",9.3273569834895
"16",0.611026615969582,0.577160963244613,-5.54241858535574,"0","0","10","all",-0.801966029979316
"17",0.546268343815514,0.600649895178197,9.9550984380397,"0","0","10","all",14.3944871205875
"18",0.615826558265583,0.541662149954833,-12.0430675350584,"0","0","10","all",-10.059291027402
"19",0.642889469103568,0.634786771105309,-1.26035631125792,"0","0","10","all",-0.220674876617459
"2",0.535012345679012,0.572345679012346,6.97803212110024,"0","0","10","all",-14.5917712117282
