"sp","mean_baseline","mean_current","per_change","mu.psi.yr","mu.v.yr","r","case","actual.change"
"27",0.7362890625,0.437877604166667,-40.5291173713902,"-1","-0.5","10","all",-38.0885934578511
"28",0.811688311688312,0.218441558441558,-73.088,"-1","-0.5","10","all",-60.6551791234232
"29",0.885287356321839,0.225436781609195,-74.5351856660608,"-1","-0.5","10","all",-56.5980050342314
"3",0.73119341563786,0.359465020576132,-50.8385862224223,"-1","-0.5","10","all",-35.3536755432735
"30",0.791428571428571,0.517142857142857,-34.6570397111913,"-1","-0.5","10","all",-37.333722201878
"31",0.605396825396825,0.458809523809524,-24.2134242265338,"-1","-0.5","10","all",-42.1590489241762
"32",0.743873370577281,0.371824953445065,-50.0150202773745,"-1","-0.5","10","all",-34.7334047438972
"33",0.797297297297297,0.262672672672673,-67.0546139359699,"-1","-0.5","10","all",-60.3162306512377
"34",0.82425702811245,0.238393574297189,-71.0777626193724,"-1","-0.5","10","all",-64.1268018585599
"35",0.796140350877193,0.712456140350877,-10.5112384310269,"-1","-0.5","10","all",-60.4899512685005
"36",0.839746835443038,0.187088607594937,-77.7208320771782,"-1","-0.5","10","all",-63.3398642542201
"37",0.758637200736648,0.411252302025783,-45.7906491236588,"-1","-0.5","10","all",-43.6135547562646
"38",0.597342995169082,0.436666666666667,-26.8985038414881,"-1","-0.5","10","all",-22.7876425679922
"39",0.850896174863388,0.238185792349727,-72.0076550599175,"-1","-0.5","10","all",-56.3073527261637
"4",0.750466988727858,0.389017713365539,-48.1632477898893,"-1","-0.5","10","all",-35.0664459741206
"40",0.731326699834163,0.368922056384743,-49.5544116646636,"-1","-0.5","10","all",-28.509391634626
"41",0.807644444444444,0.269496296296296,-66.6318145131705,"-1","-0.5","10","all",-50.0871638311515
"42",0.814773284313726,0.416262254901961,-48.9106647314076,"-1","-0.5","10","all",-36.1400206170878
"43",0.815138888888889,0.235625,-71.0938831146703,"-1","-0.5","10","all",-36.8130864359216
"44",0.762797385620915,0.455607843137255,-40.2714466874593,"-1","-0.5","10","all",-32.9436056060635
"45",0.676027397260274,0.474383561643836,-29.8277608915907,"-1","-0.5","10","all",-18.9542283949111
"46",0.776460905349794,0.275473251028807,-64.5219419122324,"-1","-0.5","10","all",-57.7087594286035
"47",0.764612794612795,0.295993265993266,-61.2884759346515,"-1","-0.5","10","all",-61.1337400558574
"48",0.776937669376694,0.28159891598916,-63.7552757333705,"-1","-0.5","10","all",-53.3833081237874
"49",0.767171717171717,0.390909090909091,-49.0454246214615,"-1","-0.5","10","all",-43.4939802029352
"5",0.786457811194653,0.461353383458647,-41.3378089845866,"-1","-0.5","10","all",-32.2600580111724
"50",0.782659574468085,0.306737588652482,-60.808300484799,"-1","-0.5","10","all",-49.2648527065068
"51",0.735444444444444,0.400777777777778,-45.5053633479378,"-1","-0.5","10","all",-39.9250541110284
"52",0.759551820728291,0.304033613445378,-59.9719722672961,"-1","-0.5","10","all",-54.0558273836528
"53",0.641010101010101,0.37030303030303,-42.2313268200441,"-1","-0.5","10","all",-38.2981612101911
"54",0.721863517060367,0.381076115485564,-47.2093953386903,"-1","-0.5","10","all",-39.9028075425431
"55",0.825587301587302,0.25584126984127,-69.0109974621241,"-1","-0.5","10","all",-43.4875360070228
"56",0.828978494623656,0.261989247311828,-68.3961346390817,"-1","-0.5","10","all",-54.7648796354589
"57",0.8296114996115,0.293752913752914,-64.5915089303275,"-1","-0.5","10","all",-58.640983869942
"58",0.800283224400871,0.269302832244009,-66.3490594288514,"-1","-0.5","10","all",-54.6261247859069
"59",0.770299145299145,0.38982905982906,-49.3925104022191,"-1","-0.5","10","all",-34.5449665270355
"6",0.75768,0.318346666666667,-57.9840213986555,"-1","-0.5","10","all",-44.91937951612
"60",0.784307692307692,0.334974358974359,-57.2904406956977,"-1","-0.5","10","all",-49.8517002448086
"61",0.823817204301075,0.264247311827957,-67.9240357632317,"-1","-0.5","10","all",-54.8149476402196
"62",0.741092896174863,0.348196721311475,-53.0157793835717,"-1","-0.5","10","all",-41.0600068945014
"63",0.722551020408163,0.350578231292517,-51.4804876900626,"-1","-0.5","10","all",-50.2062789452345
"64",0.716727272727273,0.549333333333333,-23.3553187891087,"-1","-0.5","10","all",-38.2884979972093
"65",0.756493827160494,0.332469135802469,-56.0513088321692,"-1","-0.5","10","all",-43.4338488628226
"66",0.728752556237219,0.388425357873211,-46.699966326187,"-1","-0.5","10","all",-22.6869475411736
"7",0.845799086757991,0.258207762557078,-69.4717378394429,"-1","-0.5","10","all",-62.3103195050189
"8",0.809810699588477,0.416748971193416,-48.5374827221725,"-1","-0.5","10","all",-27.9389113986672
"9",0.792093663911846,0.283719008264463,-64.1811289256773,"-1","-0.5","10","all",-50.7100637891281
"1",0.7877,0.308966666666667,-60.7760991917397,"-1","0","10","all",-47.9441683179697
"10",0.790027777777778,0.297444444444444,-62.3501283358532,"-1","0","10","all",-50.6866734126165
"11",0.724754521963824,0.358397932816537,-50.5490587564176,"-1","0","10","all",-50.549180708458
"12",0.719220779220779,0.293246753246753,-59.2271578187071,"-1","0","10","all",-63.3075894649899
"13",0.764797507788162,0.346386292834891,-54.7087576374745,"-1","0","10","all",-43.0263120538791
"14",0.767043209876543,0.416302469135802,-45.7263340871231,"-1","0","10","all",-42.8905647696031
"15",0.74218315018315,0.45447619047619,-38.7649543964939,"-1","0","10","all",-34.0294723884319
"16",0.697790927021696,0.373214990138067,-46.514783198598,"-1","0","10","all",-32.0594052027352
"17",0.70464824120603,0.487772194304858,-30.7779164438105,"-1","0","10","all",-39.9570435701936
"18",0.760011655011655,0.356923076923077,-53.0371574475916,"-1","0","10","all",-50.2438395760365
"19",0.74242206235012,0.303573141486811,-59.1104363836041,"-1","0","10","all",-42.5746853101864
"2",0.702170542635659,0.496434108527132,-29.300066239788,"-1","0","10","all",-14.8700358613952
"20",0.800516431924883,0.366807511737089,-54.1786405489414,"-1","0","10","all",-51.639677463969
"21",0.74188679245283,0.419245283018868,-43.4893184130214,"-1","0","10","all",-34.5320249563269
"22",0.664722222222222,0.412314814814815,-37.9718623763755,"-1","0","10","all",-50.7284089569199
"23",0.747643369175627,0.375707885304659,-49.7477138439781,"-1","0","10","all",-40.9650022838645
"24",0.808952991452991,0.4725,-41.5911672257587,"-1","0","10","all",-64.8893091985757
"25",0.812751572327044,0.286509433962264,-64.7482153566385,"-1","0","10","all",-55.3193936344508
"26",0.792124352331606,0.312521588946459,-60.546398046398,"-1","0","10","all",-52.5059878193661
"27",0.701027131782946,0.396065891472868,-43.5020595471761,"-1","0","10","all",-36.3730958532822
"28",0.867007575757576,0.341136363636364,-60.6535890602473,"-1","0","10","all",-50.3631003017006
"29",0.71713768115942,0.450815217391304,-37.136866568989,"-1","0","10","all",-32.6734986479422
"3",0.712867494824017,0.476066252587992,-33.2181287483845,"-1","0","10","all",-34.2390530712526
"30",0.723703703703704,0.575185185185185,-20.5220061412487,"-1","0","10","all",-41.2109734803845
"31",0.808039215686274,0.238235294117647,-70.5168648386314,"-1","0","10","all",-43.5936600768512
"32",0.77545045045045,0.442915057915058,-42.8828679307912,"-1","0","10","all",-33.8432378731017
"33",0.771268817204301,0.397139784946237,-48.5082534017399,"-1","0","10","all",-42.499819735907
"34",0.763225806451613,0.266021505376344,-65.1451112989574,"-1","0","10","all",-49.5550072577688
"35",0.813968253968254,0.376507936507937,-53.7441497659906,"-1","0","10","all",-36.5073579726467
"36",0.691728395061728,0.391259259259259,-43.4374442263073,"-1","0","10","all",-40.4412662471862
"37",0.751308641975309,0.357481481481481,-52.4188247666623,"-1","0","10","all",-48.3999476256015
"38",0.770196078431372,0.341274509803922,-55.6899185336049,"-1","0","10","all",-34.0511000488771
"39",0.718880895283773,0.524332533972822,-27.0626695725659,"-1","0","10","all",-19.3032600981952
"4",0.763536231884058,0.286231884057971,-62.5123377116392,"-1","0","10","all",-56.1828801756444
"40",0.748574561403509,0.456655701754386,-38.9966310238758,"-1","0","10","all",-33.2892580209399
"41",0.734458333333333,0.368388888888889,-49.8420982961744,"-1","0","10","all",-54.967900251132
"42",0.725875576036866,0.501559139784946,-30.9028769746797,"-1","0","10","all",-19.6830087577402
"43",0.706936936936937,0.436441441441441,-38.2630304574997,"-1","0","10","all",-48.8081599812981
"44",0.761762652705061,0.335532286212914,-55.9531718939724,"-1","0","10","all",-47.2260352123282
"45",0.752274143302181,0.477289719626168,-36.5537518635084,"-1","0","10","all",-32.8638361369024
"46",0.718723958333333,0.375677083333333,-47.7299902170368,"-1","0","10","all",-34.5685229780674
"47",0.78751724137931,0.260528735632184,-66.9177102490002,"-1","0","10","all",-53.5762460558352
"48",0.81262996941896,0.259694189602447,-68.0427501599368,"-1","0","10","all",-67.6904733441156
"49",0.747008547008547,0.376951566951567,-49.5385202135774,"-1","0","10","all",-44.3006933912259
"5",0.80239263803681,0.31118609406953,-61.2177281647425,"-1","0","10","all",-48.4935269292092
"50",0.748680555555556,0.362430555555556,-51.5907615249049,"-1","0","10","all",-34.1012633273776
"51",0.431904761904762,0.621746031746032,43.9544285189269,"-1","0","10","all",-45.2165113486476
"52",0.695540334855403,0.506331811263318,-27.2030986716852,"-1","0","10","all",-23.8255518788856
"53",0.86367816091954,0.209425287356322,-75.7519297311685,"-1","0","10","all",-38.6491679677017
"54",0.775956790123457,0.293888888888889,-62.1256115508532,"-1","0","10","all",-53.4052031206267
"55",0.775399449035813,0.327300275482094,-57.7894624649163,"-1","0","10","all",-45.3784629247715
"56",0.753013333333333,0.306133333333333,-59.3455627169063,"-1","0","10","all",-46.6111003624356
"57",0.776260623229462,0.305750708215297,-60.6123640610174,"-1","0","10","all",-48.0085650016568
"58",0.782957746478873,0.332613458528951,-57.5183386300494,"-1","0","10","all",-43.9240399518966
"59",0.663405275779376,0.395779376498801,-40.3412377096588,"-1","0","10","all",-36.552224116935
"6",0.753054662379421,0.465198285101822,-38.2251636777683,"-1","0","10","all",-25.1796428072365
"60",0.676275362318841,0.415536231884058,-38.5551721921008,"-1","0","10","all",-33.347782451822
"61",0.78552757793765,0.355659472422062,-54.7234899943523,"-1","0","10","all",-59.283993372254
"62",0.829935897435897,0.301666666666667,-63.6518112304009,"-1","0","10","all",-57.8655559768832
"63",0.716481481481481,0.370555555555556,-48.2812096148876,"-1","0","10","all",-43.622187696393
"64",0.745114942528736,0.297241379310345,-60.107983031238,"-1","0","10","all",-48.2322607174095
"65",0.747961432506887,0.310771349862259,-58.4508857868955,"-1","0","10","all",-50.3416857203167
"66",0.819862542955326,0.212646048109966,-74.063207309917,"-1","0","10","all",-63.3374068732607
"7",0.748958333333333,0.354702380952381,-52.640572223326,"-1","0","10","all",-45.8547530331989
"8",0.711447543160691,0.357224435590969,-49.7890689165982,"-1","0","10","all",-54.1420632802355
"9",0.782222222222222,0.33207729468599,-57.5469367588933,"-1","0","10","all",-50.0291014367771
"1",0.664313725490196,0.435637254901961,-34.4229634002361,"0","-0.5","10","all",-3.13735421817408
"10",0.764444444444444,0.299365079365079,-60.8388704318937,"0","-0.5","10","all",-4.96617855782759
"11",0.705897435897436,0.453055555555556,-35.8185010291803,"0","-0.5","10","all",-6.46572253672048
"12",0.641198910081744,0.636158038147139,-0.786163522012577,"0","-0.5","10","all",18.509140094076
"13",0.682416666666667,0.494270833333333,-27.5705214311882,"0","-0.5","10","all",-0.539492173504994
"14",0.716882882882883,0.448081081081081,-37.4959157513761,"0","-0.5","10","all",-16.7943762733701
"15",0.722505307855626,0.539808917197452,-25.2865119012636,"0","-0.5","10","all",-8.07098804533715
"16",0.707028571428571,0.411885714285714,-41.7441202618605,"0","-0.5","10","all",-4.06596752527455
"17",0.716516431924883,0.501718309859155,-29.9781152943952,"0","-0.5","10","all",-2.19155767173848
"18",0.702591006423983,0.581456102783726,-17.2411691201122,"0","-0.5","10","all",9.11359497486542
"19",0.724247619047619,0.403047619047619,-44.3494726875838,"0","-0.5","10","all",-10.3922220720367
"2",0.7405291005291,0.412804232804233,-44.2555015718777,"0","-0.5","10","all",-1.52232898390034
"20",0.588446601941748,0.506343042071197,-13.9525930814497,"0","-0.5","10","all",7.93626828379943
"21",0.668286099865047,0.486234817813765,-27.2415185783522,"0","-0.5","10","all",4.42132485076632
"22",0.738980099502488,0.359179104477612,-51.3952940384421,"0","-0.5","10","all",-21.6326986328634
"23",0.714563279857398,0.412905525846702,-42.2156808940554,"0","-0.5","10","all",-0.401356542368347
"24",0.655878594249201,0.529882854100106,-19.2102229366587,"0","-0.5","10","all",-3.45474032359331
"25",0.680678294573643,0.394903100775194,-41.983885203428,"0","-0.5","10","all",-22.629497153334
"26",0.810541310541311,0.247635327635328,-69.4481546572935,"0","-0.5","10","all",-22.8005831603272
"27",0.688209219858156,0.472375886524823,-31.3615870153291,"0","-0.5","10","all",8.33213861155203
"28",0.671744966442953,0.440313199105145,-34.4523262397176,"0","-0.5","10","all",-7.77719379035925
"29",0.751186666666667,0.3544,-52.8213138323364,"0","-0.5","10","all",-14.2695013417121
"3",0.636211180124224,0.463623188405797,-27.1274691659345,"0","-0.5","10","all",1.50180916658377
"30",0.625833333333333,0.57125,-8.72170439414114,"0","-0.5","10","all",2.75543618817537
"31",0.631166666666667,0.533583333333333,-15.4607869025614,"0","-0.5","10","all",-11.6806985205177
"32",0.649483204134367,0.504289405684755,-22.3552814800079,"0","-0.5","10","all",8.77710315566696
"33",0.692076023391813,0.449415204678363,-35.0627402932105,"0","-0.5","10","all",7.19731325430434
"34",0.704532374100719,0.469208633093525,-33.4014091698152,"0","-0.5","10","all",-3.23930289149464
"35",0.716349206349206,0.333650793650794,-53.4234433857744,"0","-0.5","10","all",0.737111040358541
"36",0.645095785440613,0.486475095785441,-24.5887034507335,"0","-0.5","10","all",12.3008337262026
"37",0.700922865013774,0.495330578512397,-29.3316564151945,"0","-0.5","10","all",5.60858219220974
"38",0.622519379844961,0.462829457364341,-25.6522009837494,"0","-0.5","10","all",-15.3795900622327
"39",0.713524416135881,0.44031847133758,-38.289642038861,"0","-0.5","10","all",-7.00827831662626
"4",0.609340659340659,0.465421245421245,-23.6188758641419,"0","-0.5","10","all",12.4710150466463
"40",0.728040293040293,0.413992673992674,-43.1360217353023,"0","-0.5","10","all",-4.54984761446547
"41",0.703477690288714,0.41488188976378,-41.0241581941983,"0","-0.5","10","all",-9.46705110149337
"42",0.727310513447433,0.485289323553382,-33.2761847133044,"0","-0.5","10","all",-2.87223134540251
"43",0.497868852459016,0.648087431693989,30.1723191746241,"0","-0.5","10","all",13.0225676897578
"44",0.721047619047619,0.42512380952381,-41.0408136309602,"0","-0.5","10","all",-9.37294568025498
"45",0.721171171171171,0.446441441441441,-38.0949406620862,"0","-0.5","10","all",4.79096143728601
"46",0.666060606060606,0.478249158249158,-28.1973511272874,"0","-0.5","10","all",1.02560432370595
"47",0.667201426024955,0.491871657754011,-26.2783863211328,"0","-0.5","10","all",2.00093543286189
"48",0.62652841781874,0.555238095238095,-11.3786255424523,"0","-0.5","10","all",5.58037559027337
"49",0.696666666666667,0.491123595505618,-29.5037901188108,"0","-0.5","10","all",-4.79142727528807
"5",0.694937238493724,0.435160390516039,-37.3813394344432,"0","-0.5","10","all",-11.7519247848865
"50",0.616945996275605,0.527262569832402,-14.5366737096287,"0","-0.5","10","all",10.5674266586277
"51",0.616111111111111,0.393518518518519,-36.1286444244064,"0","-0.5","10","all",10.8133997885746
"52",0.606967418546366,0.552882205513784,-8.91072755801471,"0","-0.5","10","all",10.5468231497894
"53",0.700542635658915,0.378062015503876,-46.0329755449817,"0","-0.5","10","all",1.23718885730029
"54",0.660555555555556,0.434938271604938,-34.1556863844501,"0","-0.5","10","all",1.58902913598772
"55",0.62789898989899,0.463979797979798,-26.1059811460378,"0","-0.5","10","all",-5.77064334387455
"56",0.697531446540881,0.454575471698113,-34.830827491378,"0","-0.5","10","all",-14.813148613365
"57",0.707224383916991,0.580674448767834,-17.8938874319145,"0","-0.5","10","all",6.93738328745931
"58",0.67160809371672,0.479073482428115,-28.6677026512749,"0","-0.5","10","all",-4.33243310090341
"59",0.661666666666667,0.489274691358025,-26.054202817427,"0","-0.5","10","all",10.6337346917655
"6",0.700394477317554,0.402031558185404,-42.599267811884,"0","-0.5","10","all",-12.4540813618624
"60",0.761890681003584,0.431666666666667,-43.3427029061357,"0","-0.5","10","all",-22.4574788370975
"61",0.679861635220126,0.45051572327044,-33.7342041480878,"0","-0.5","10","all",-8.17178403258083
"62",0.62359649122807,0.549824561403509,-11.830074553383,"0","-0.5","10","all",14.8705244300645
"63",0.660711111111111,0.4884,-26.0796448271223,"0","-0.5","10","all",-14.9448372021098
"64",0.616081871345029,0.412748538011696,-33.0042714760323,"0","-0.5","10","all",-33.1683192829989
