"sp","mean_baseline","mean_current","per_change","p.yr","mu.v.yr","r","case","actual.change"
"6",0.674977578475336,0.427324364723468,-36.6905837540969,"-0.5","-0.5","1","all",-3.7042633062766
"60",0.717703081232493,0.410672268907563,-42.7796424947311,"-0.5","-0.5","1","all",-17.5614445351431
"61",0.71089552238806,0.362462686567164,-49.0132269577997,"-0.5","-0.5","1","all",-9.5056702799377
"62",0.714962962962963,0.440740740740741,-38.3547451305429,"-0.5","-0.5","1","all",-13.9224224791998
"63",0.723909465020576,0.45858024691358,-36.6522653629697,"-0.5","-0.5","1","all",4.40381534387785
"64",0.624047619047619,0.413730158730159,-33.7021493068803,"-0.5","-0.5","1","all",4.91723103661879
"65",0.661220930232558,0.478023255813953,-27.7059702804889,"-0.5","-0.5","1","all",-6.38903731936697
"66",0.766926713947991,0.391654846335697,-48.9319071545267,"-0.5","-0.5","1","all",4.10421750962113
"7",0.694555735056543,0.59546042003231,-14.2674388853999,"-0.5","-0.5","1","all",12.4337421584941
"8",0.727091988130564,0.443293768545994,-39.0319552707832,"-0.5","-0.5","1","all",-3.940127285677
"9",0.735791245791246,0.473973063973064,-35.5832151192056,"-0.5","-0.5","1","all",2.14706144528194
"1",0.662763157894737,0.40780701754386,-38.4686652107736,"-0.5","0","1","all",-18.2282230037814
"10",0.695625,0.433958333333333,-37.6160527103923,"-0.5","0","1","all",7.88977982969463
"11",0.677868649318463,0.600817843866171,-11.366627668909,"-0.5","0","1","all",8.32832902899333
"12",0.624261603375527,0.485801687763713,-22.1797904697533,"-0.5","0","1","all",3.5337647181633
"13",0.584415357766143,0.588184991273996,0.645026428166157,"-0.5","0","1","all",-3.82389084218477
"14",0.714024179620035,0.516021876799079,-27.7304758679632,"-0.5","0","1","all",-7.35546610301554
"15",0.628258706467662,0.63135039090263,0.492103715100226,"-0.5","0","1","all",7.53991198420427
"16",0.683466666666667,0.49935,-26.9386461178307,"-0.5","0","1","all",-12.8727005239419
"17",0.676372819100092,0.523314967860422,-22.6292137882347,"-0.5","0","1","all",-8.58952187549673
"18",0.630877192982456,0.570103199174407,-9.63325263364522,"-0.5","0","1","all",1.4515459762668
"19",0.57657616892911,0.620452488687783,7.60980458837994,"-0.5","0","1","all",24.8081427247063
"2",0.657996146435453,0.510578034682081,-22.4040995607613,"-0.5","0","1","all",20.5919237599766
"20",0.605252032520325,0.577577235772358,-4.57244176987346,"-0.5","0","1","all",0.399670084345106
"21",0.643774733637747,0.5179299847793,-19.5479477964819,"-0.5","0","1","all",-7.89102259663271
"22",0.677673860911271,0.437338129496403,-35.4648076718921,"-0.5","0","1","all",-4.95185178653055
"23",0.684750290360046,0.46411149825784,-32.2217887613006,"-0.5","0","1","all",-4.03993130492523
"24",0.731073170731707,0.489089430894309,-33.0997976023665,"-0.5","0","1","all",-1.9276332369765
"25",0.57906976744186,0.588255813953488,1.5863453815261,"-0.5","0","1","all",14.4082956708948
"26",0.56869109947644,0.561012216404887,-1.35027312342725,"-0.5","0","1","all",9.09730979979487
"27",0.691745283018868,0.472751572327044,-31.6581429707921,"-0.5","0","1","all",-11.4032414781095
"28",0.552155555555556,0.590955555555556,7.02700527226628,"-0.5","0","1","all",7.02200950981776
"29",0.632124874118832,0.533434038267875,-15.6125537677234,"-0.5","0","1","all",11.1991216552929
"3",0.643161904761905,0.47992380952381,-25.3805603269561,"-0.5","0","1","all",-11.2803523073827
"30",0.833333333333333,0.166666666666667,-80,"-0.5","0","1","all",-3.46263084723642
"31",0.523628691983122,0.649915611814346,24.1176470588235,"-0.5","0","1","all",20.3125380629257
"32",0.631803482587065,0.527748756218905,-16.4694765438904,"-0.5","0","1","all",7.29230533065406
"33",0.589309309309309,0.507837837837838,-13.8249082755809,"-0.5","0","1","all",-2.3337078695708
"34",0.614390804597701,0.531977011494253,-13.4139040634588,"-0.5","0","1","all",5.1126404563471
"35",0.646269841269841,0.578730158730159,-10.4506938474763,"-0.5","0","1","all",-14.0990667318455
"36",0.576187363834423,0.500631808278867,-13.1130184898098,"-0.5","0","1","all",11.32132894807
"37",0.5469,0.537966666666667,-1.63344913756324,"-0.5","0","1","all",3.63171745108095
"38",0.622151300236407,0.509739952718676,-18.0681688642322,"-0.5","0","1","all",-8.97671263054022
"39",0.63218945487042,0.54704200178731,-13.4686607672952,"-0.5","0","1","all",16.5921367579962
"4",0.655636363636364,0.568439393939394,-13.2995932704751,"-0.5","0","1","all",-1.15038039884514
"40",0.676279926335175,0.427108655616943,-36.8443984532433,"-0.5","0","1","all",-21.9246651639372
"41",0.583068965517241,0.565609195402299,-2.99446054369469,"-0.5","0","1","all",15.4628062298492
"42",0.647815181518152,0.601788778877888,-7.10486631887837,"-0.5","0","1","all",4.35147881551307
"43",0.634502923976608,0.468888888888889,-26.1013824884793,"-0.5","0","1","all",-10.6329109893792
"44",0.606484375,0.598359375,-1.33968826484605,"-0.5","0","1","all",2.90678429263188
"45",0.660766283524904,0.529080459770115,-19.9292589585991,"-0.5","0","1","all",-5.72829063512056
"46",0.623755555555556,0.561022222222222,-10.0573586518935,"-0.5","0","1","all",-9.88610797041546
"47",0.660911949685535,0.39559748427673,-40.1436932007423,"-0.5","0","1","all",-7.58503457111183
"48",0.601713615023474,0.487183098591549,-19.0340576600476,"-0.5","0","1","all",1.0308192029471
"49",0.672717770034843,0.619105691056911,-7.96947566513009,"-0.5","0","1","all",8.96669925207993
"5",0.651539491298527,0.472623828647925,-27.4604479145264,"-0.5","0","1","all",-5.21565960621335
"50",0.638408408408408,0.566381381381381,-11.2822804459288,"-0.5","0","1","all",9.92556649893825
"51",0.614492753623188,0.517536231884058,-15.7783018867925,"-0.5","0","1","all",1.32617377667605
"52",0.500190476190476,0.599380952380952,19.8305407463823,"-0.5","0","1","all",16.6350239743037
"53",0.752768361581921,0.432372881355932,-42.5622936055239,"-0.5","0","1","all",5.4790610668333
"54",0.485232067510549,0.590759493670886,21.7478260869565,"-0.5","0","1","all",-9.51707022168785
"55",0.600251256281407,0.570301507537688,-4.98953537044788,"-0.5","0","1","all",-1.1342160286776
"56",0.670390070921986,0.555177304964539,-17.1859296482412,"-0.5","0","1","all",12.551860077451
"57",0.649005464480874,0.513377049180328,-20.8978849521757,"-0.5","0","1","all",4.54495176690479
"58",0.625297951582868,0.599618249534451,-4.10679452625937,"-0.5","0","1","all",12.9400709939144
"59",0.589115646258503,0.443639455782313,-24.6939953810624,"-0.5","0","1","all",-14.2542763005869
"6",0.645296803652968,0.505388127853881,-21.6812906878007,"-0.5","0","1","all",-1.4889268495961
"60",0.624505582137161,0.601411483253589,-3.69798117809304,"-0.5","0","1","all",21.5040401454707
"61",0.575904761904762,0.518027210884354,-10.0498476221975,"-0.5","0","1","all",15.5382026179125
"62",0.626262626262626,0.54540404040404,-12.9112903225806,"-0.5","0","1","all",-7.09980037272744
"63",0.666556291390728,0.47158940397351,-29.2498758072529,"-0.5","0","1","all",0.858613332857844
"64",0.649513108614232,0.493483146067416,-24.0226040825741,"-0.5","0","1","all",1.53452832558362
"65",0.535755693581781,0.576024844720497,7.51632724040653,"-0.5","0","1","all",-8.58030948660898
"66",0.587058823529412,0.508562091503268,-13.3711868180806,"-0.5","0","1","all",-1.87469620683072
"7",0.640786384976526,0.478368544600939,-25.3466434655188,"-0.5","0","1","all",-18.7350649338482
"8",0.615539499036609,0.543747591522158,-11.6632494952499,"-0.5","0","1","all",14.4378463035169
"9",0.559049707602339,0.615248538011696,10.0525641360914,"-0.5","0","1","all",19.0985035239715
"1",0.69482683982684,0.498138528138528,-28.3075293604561,"-1","-0.5","1","all",-1.24615961556175
"10",0.754182692307692,0.363189102564103,-51.8433522449587,"-1","-0.5","1","all",-1.71700936189503
"11",0.707622950819672,0.364808743169399,-48.4458859415421,"-1","-0.5","1","all",-4.86922238621963
"12",0.826713947990544,0.343912529550827,-58.4000571918788,"-1","-0.5","1","all",-5.30772040575395
"13",0.75436974789916,0.370588235294118,-50.8744569455275,"-1","-0.5","1","all",1.67127837625232
"14",0.748701504354711,0.457157561361837,-38.939943528516,"-1","-0.5","1","all",-14.7696551359083
"15",0.743650107991361,0.477257019438445,-35.822369376434,"-1","-0.5","1","all",-1.42635674167277
"16",0.683333333333333,0.469901380670611,-31.2339442921056,"-1","-0.5","1","all",3.60212269057892
"17",0.71572298325723,0.371491628614916,-48.0956127852328,"-1","-0.5","1","all",-9.37640360729042
"18",0.639492753623188,0.529140786749482,-17.2561715904492,"-1","-0.5","1","all",8.9679483484075
"19",0.731158392434988,0.345839243498818,-52.699818934299,"-1","-0.5","1","all",-16.2872710587955
"2",0.674373088685015,0.465290519877676,-31.003990567749,"-1","-0.5","1","all",-0.341272774961713
"20",0.768376068376068,0.327777777777778,-57.3414905450501,"-1","-0.5","1","all",-8.11487127155546
"21",0.679716981132075,0.436965408805031,-35.7136247975943,"-1","-0.5","1","all",7.23683995759495
"22",0.749542857142857,0.384380952380952,-48.7179487179487,"-1","-0.5","1","all",-10.0163412449818
"23",0.706610169491525,0.380320150659134,-46.1768076543802,"-1","-0.5","1","all",1.63564498493699
"24",0.69820322180917,0.453816604708798,-35.0022184754636,"-1","-0.5","1","all",-4.75179829486448
"25",0.768507462686567,0.298308457711443,-61.1834013076973,"-1","-0.5","1","all",-14.14648361684
"26",0.710421686746988,0.389497991967871,-45.1736906074225,"-1","-0.5","1","all",-3.10084426441446
"27",0.658270042194093,0.453628691983122,-31.0877507852061,"-1","-0.5","1","all",1.72841217004117
"28",0.764502487562189,0.30865671641791,-59.6264601568347,"-1","-0.5","1","all",-9.19169583605003
"29",0.818483709273183,0.26890977443609,-67.1453724259358,"-1","-0.5","1","all",-35.8192352342733
"3",0.736239316239316,0.387606837606838,-47.3531460413281,"-1","-0.5","1","all",-12.4984077382748
"30",0.755833333333333,0.255833333333333,-66.1521499448732,"-1","-0.5","1","all",0.452366506830978
"31",0.65187134502924,0.371988304093567,-42.9353189198888,"-1","-0.5","1","all",1.75295896895041
"32",0.764870259481038,0.314271457085828,-58.9117954070981,"-1","-0.5","1","all",-19.714622009088
"33",0.752252252252252,0.331111111111111,-55.9840319361277,"-1","-0.5","1","all",5.66655171331502
"34",0.779816091954023,0.33551724137931,-56.9748245976063,"-1","-0.5","1","all",-19.9489408763597
"35",0.941176470588235,0.118235294117647,-87.4375,"-1","-0.5","1","all",14.6706257324739
"36",0.75922619047619,0.38235119047619,-49.6393571148569,"-1","-0.5","1","all",6.34719774237577
"37",0.724734848484848,0.39655303030303,-45.2830188679245,"-1","-0.5","1","all",-3.52975492403313
"38",0.797777777777778,0.234529914529915,-70.6020998500107,"-1","-0.5","1","all",-23.5894804839257
"39",0.72687565308255,0.464461859979101,-36.101607199333,"-1","-0.5","1","all",9.18950644822591
"4",0.634212454212454,0.438461538461538,-30.8651957953102,"-1","-0.5","1","all",23.9195070892726
"40",0.76377358490566,0.322138364779874,-57.8227931488801,"-1","-0.5","1","all",-9.24510338028418
"41",0.740099800399202,0.476087824351297,-35.6724830766741,"-1","-0.5","1","all",3.5237434090602
"42",0.808422174840085,0.416410803127221,-48.4909226779199,"-1","-0.5","1","all",-11.0760193298927
"43",0.792634408602151,0.268924731182796,-66.0720341857153,"-1","-0.5","1","all",-10.5705754864089
"44",0.764094650205761,0.471481481481482,-38.2954086441363,"-1","-0.5","1","all",-4.96402689065716
"45",0.799607843137255,0.308333333333333,-61.4394310936734,"-1","-0.5","1","all",-10.20531577455
"46",0.66997150997151,0.446809116809117,-33.3092362646709,"-1","-0.5","1","all",8.80995657867231
"47",0.752813238770686,0.364278959810875,-51.6109785202864,"-1","-0.5","1","all",-16.4962177592283
"48",0.654867724867725,0.37962962962963,-42.0295709784277,"-1","-0.5","1","all",-14.2023881901965
"49",0.774969217238347,0.365277044854881,-52.8656059196041,"-1","-0.5","1","all",-11.2161333838086
"5",0.763428844317096,0.475023877745941,-37.7775831654802,"-1","-0.5","1","all",-6.80007727830087
"50",0.752818791946309,0.36821029082774,-51.0891206799204,"-1","-0.5","1","all",-6.15716441595705
"51",0.876666666666667,0.332291666666667,-62.0960076045627,"-1","-0.5","1","all",-2.19826035220523
"52",0.663066104078762,0.599634317862166,-9.5664347530969,"-1","-0.5","1","all",7.03806850695488
"53",0.765114942528736,0.389770114942529,-49.0573124014122,"-1","-0.5","1","all",4.90380328374854
"54",0.733220720720721,0.374031531531532,-48.9878666871448,"-1","-0.5","1","all",7.54815161131365
"55",0.794698972099853,0.382099853157122,-51.9189194183189,"-1","-0.5","1","all",-6.11823273871828
"56",0.692730158730159,0.404222222222222,-41.6479538059667,"-1","-0.5","1","all",1.8657432885493
"57",0.713037584719655,0.524842883548983,-26.3933774605534,"-1","-0.5","1","all",16.0062378377832
"58",0.704055354993983,0.429590854392298,-38.9833695113405,"-1","-0.5","1","all",-10.4480241625168
"59",0.794086757990868,0.291415525114155,-63.3018027083753,"-1","-0.5","1","all",-21.9549203663339
"6",0.753022774327122,0.351449275362319,-53.3282010392895,"-1","-0.5","1","all",-23.7820531483252
"60",0.731119894598156,0.523122529644269,-28.4491458228213,"-1","-0.5","1","all",11.5430032446741
"61",0.732232704402516,0.366100628930818,-50.0021473051321,"-1","-0.5","1","all",-3.58155148928994
"62",0.600493827160494,0.55679012345679,-7.27796052631579,"-1","-0.5","1","all",2.70929074821907
"63",0.70248275862069,0.530781609195402,-24.4420446364291,"-1","-0.5","1","all",1.9228865570062
"64",0.671111111111111,0.41020202020202,-38.8771824202288,"-1","-0.5","1","all",-0.0405749770799611
"65",0.538857142857143,0.547238095238095,1.5553199010251,"-1","-0.5","1","all",38.1876700870618
"66",0.814802631578947,0.354364035087719,-56.5092181402234,"-1","-0.5","1","all",-13.5008074273545
"7",0.793494218200101,0.515681246857717,-35.011341604045,"-1","-0.5","1","all",-2.63201523181858
"8",0.745368072787428,0.462944582299421,-37.8904732841369,"-1","-0.5","1","all",2.95866685289884
"9",0.711975308641975,0.404320987654321,-43.2113750650251,"-1","-0.5","1","all",-1.48029061204889
"1",0.682206572769953,0.342018779342723,-49.865804142867,"-1","0","1","all",6.18586722417364
"10",0.662299465240642,0.498983957219251,-24.6588615260396,"-1","0","1","all",12.7177676954642
"11",0.704911347517731,0.42258865248227,-40.0508086626255,"-1","0","1","all",-11.2107575794397
"12",0.712058479532164,0.46212865497076,-35.0996205712784,"-1","0","1","all",-4.20087828987468
"13",0.684666666666667,0.392347826086957,-42.6950594809703,"-1","0","1","all",-12.6094402139982
"14",0.65776397515528,0.406832298136646,-38.1491973559962,"-1","0","1","all",-10.8562226282267
"15",0.654706413730804,0.505998193315267,-22.7137259230642,"-1","0","1","all",14.1384767348053
"16",0.610529801324503,0.517483443708609,-15.2402646707886,"-1","0","1","all",0.175913494648606
"17",0.701662100456621,0.489086757990868,-30.2959704289879,"-1","0","1","all",-12.8376604582821
"18",0.734756097560976,0.430989159891599,-41.3425541724297,"-1","0","1","all",-12.9823524145092
"19",0.64375,0.538290229885057,-16.3821002120299,"-1","0","1","all",3.55557338969371
"2",0.703574561403509,0.436885964912281,-37.9048094006172,"-1","0","1","all",-14.47708606432
"20",0.62989898989899,0.54550505050505,-13.3980115458627,"-1","0","1","all",-0.158285398944025
"21",0.720758047767394,0.527892004153686,-26.7587776801279,"-1","0","1","all",-2.47950122478741
"22",0.750193798449612,0.43734496124031,-41.7024024799793,"-1","0","1","all",-7.61392938175842
"23",0.685835866261398,0.455440729483283,-33.5933345151569,"-1","0","1","all",-14.5306325929724
"24",0.656238859180036,0.441711229946524,-32.6904794241478,"-1","0","1","all",-14.9035037127149
"25",0.654298507462687,0.515462686567164,-21.2190337150417,"-1","0","1","all",8.30757445333492
"26",0.659430485762144,0.457554438860972,-30.6136964031701,"-1","0","1","all",-6.28627299770266
"27",0.708499210110584,0.437851500789889,-38.2001427042454,"-1","0","1","all",-14.2158921214467
"28",0.613370786516854,0.516067415730337,-15.8637113024363,"-1","0","1","all",26.7196823989565
"29",0.661503267973856,0.516290849673203,-21.9518822250766,"-1","0","1","all",4.77803860954182
"3",0.699114114114114,0.445765765765766,-36.2384828504542,"-1","0","1","all",3.71915598696221
"30",0.688541666666667,0.501875,-27.1104387291982,"-1","0","1","all",-2.14294040252171
"31",0.5436,0.557466666666667,2.55089526612706,"-1","0","1","all",6.85853955155454
"32",0.71570987654321,0.417746913580247,-41.6318081849153,"-1","0","1","all",9.08886554213116
"33",0.686431924882629,0.501338028169014,-26.9646399015115,"-1","0","1","all",-5.62058990595238
"34",0.647248677248677,0.435820105820106,-32.6657402109049,"-1","0","1","all",22.0664068386424
"35",0.613768115942029,0.478260869565217,-22.0779220779221,"-1","0","1","all",-3.3659557161048
"36",0.681354838709677,0.431677419354839,-36.6442571726162,"-1","0","1","all",-15.3870323108231
"37",0.645291375291375,0.462820512820513,-28.2772820864791,"-1","0","1","all",-1.58351833317365
"38",0.714895104895105,0.445151515151515,-37.7319117023705,"-1","0","1","all",2.10650143466466
"39",0.682178861788618,0.545544715447154,-20.0290794679888,"-1","0","1","all",15.6426792278762
"4",0.671725955204216,0.5366534914361,-20.1082692609446,"-1","0","1","all",-10.0483820959796
"40",0.673161843515541,0.541414790996785,-19.5713785307136,"-1","0","1","all",0.856832547464508
"41",0.649839142091153,0.49609472743521,-23.6588418114059,"-1","0","1","all",4.76348292625052
"42",0.647605004468275,0.528543342269884,-18.3849200325665,"-1","0","1","all",-0.819916678632375
"43",0.603595505617977,0.456367041198502,-24.3919086621991,"-1","0","1","all",-2.77883830090244
"44",0.663213859020311,0.524432497013142,-20.9255823170182,"-1","0","1","all",-0.299385666479434
"45",0.664465408805031,0.420251572327044,-36.7534311405585,"-1","0","1","all",9.32533917978379
"46",0.606853582554517,0.512959501557632,-15.4722792607803,"-1","0","1","all",24.9340890760468
"47",0.630712121212121,0.566121212121212,-10.2409493838134,"-1","0","1","all",9.2215499904904
"48",0.69981684981685,0.445457875457875,-36.3465061502225,"-1","0","1","all",9.52186502699088
"49",0.72577841451767,0.4185482330468,-42.3311268736264,"-1","0","1","all",-12.5522078840839
"5",0.689252704031465,0.494582104228122,-28.2437194173788,"-1","0","1","all",-2.76839810324855
"50",0.664347826086957,0.519891304347826,-21.744109947644,"-1","0","1","all",7.52136878119363
"51",0.703083333333333,0.37875,-46.1301410453953,"-1","0","1","all",1.97645396696285
"52",0.698013245033113,0.386269315673289,-44.6616065781151,"-1","0","1","all",-16.4167878903634
"53",0.697777777777778,0.473921568627451,-32.0813038591233,"-1","0","1","all",4.74166617069277
"54",0.630465949820789,0.412329749103943,-34.5992040932348,"-1","0","1","all",-2.01526286950013
"55",0.678787878787879,0.523060606060606,-22.9419642857143,"-1","0","1","all",9.0899843586488
"56",0.706766666666667,0.527433333333333,-25.3737678630382,"-1","0","1","all",-4.29251144531002
"57",0.63407650273224,0.49775956284153,-21.4985004653728,"-1","0","1","all",-4.6746742387208
"58",0.641371681415929,0.455575221238938,-28.9686098654708,"-1","0","1","all",-11.3250183552654
"59",0.688378378378378,0.453948948948949,-34.0553156218645,"-1","0","1","all",-1.52414210473504
"6",0.662740286298569,0.424069529652352,-36.0127129103925,"-1","0","1","all",-6.27851150615511
"60",0.698644602048857,0.475074862096139,-32.000496289111,"-1","0","1","all",4.15920302719715
"61",0.721529492455418,0.527469135802469,-26.8956929248377,"-1","0","1","all",-3.51755866516773
"62",0.6654,0.4968,-25.3381424706943,"-1","0","1","all",8.3727737588765
"63",0.699874686716792,0.41874686716792,-40.1683079677708,"-1","0","1","all",-10.17856541863
"64",0.726426116838488,0.401821305841924,-44.6851790529353,"-1","0","1","all",-10.3761347892475
"65",0.666335540838852,0.462119205298013,-30.6476726851085,"-1","0","1","all",17.3994747005545
"66",0.659502923976608,0.420204678362573,-36.2846375526491,"-1","0","1","all",-9.69248958304403
"7",0.712976769313884,0.507174500270124,-28.8652138332374,"-1","0","1","all",-5.76766578457704
"8",0.695511651469098,0.469473150962513,-32.4995993998281,"-1","0","1","all",-0.465602172652761
"9",0.714160401002506,0.366441102756892,-48.6892437269696,"-1","0","1","all",-16.6597573583161
"1",0.518190476190476,0.536047619047619,3.44605770997977,"0","-0.5","1","all",-0.245017849345403
"10",0.679208523592085,0.476270928462709,-29.8785406955898,"0","-0.5","1","all",-10.4646426503986
"11",0.575990338164251,0.554275362318841,-3.77002432273756,"0","-0.5","1","all",-3.24147216219532
"12",0.625130434782609,0.46368115942029,-25.8264941809246,"0","-0.5","1","all",-1.50880726385711
"13",0.613615384615385,0.493666666666667,-19.5478667836697,"0","-0.5","1","all",-1.61094968878785
"14",0.514202211690363,0.596477093206951,16.0004915665612,"0","-0.5","1","all",17.3721179188742
"15",0.647854406130268,0.624114942528736,-3.66432077591815,"0","-0.5","1","all",4.62314283214776
"16",0.636896551724138,0.568275862068966,-10.774228478614,"0","-0.5","1","all",-3.60751571279601
"17",0.68118230358505,0.589565217391304,-13.4497161349563,"0","-0.5","1","all",9.01737548304949
"18",0.572729306487696,0.58993288590604,3.00378891449554,"0","-0.5","1","all",9.45604020798894
"19",0.602847896440129,0.593754045307443,-1.50848185527164,"0","-0.5","1","all",-0.913509196204237
"2",0.63036036036036,0.559783783783784,-11.196226954409,"0","-0.5","1","all",-1.90501935429998
"20",0.663456790123457,0.416337448559671,-37.2472397965513,"0","-0.5","1","all",-23.6879069851556
"21",0.644020926756353,0.519312406576981,-19.3640478124637,"0","-0.5","1","all",-0.0966483592776193
"22",0.647994791666667,0.490859375,-24.2494876019773,"0","-0.5","1","all",2.81864403457172
"23",0.662798353909465,0.52880658436214,-20.2160685458835,"0","-0.5","1","all",-1.45905058777427
"24",0.641267730496454,0.55613475177305,-13.2757309739407,"0","-0.5","1","all",12.9245489200111
"25",0.639142512077295,0.526111111111111,-17.6848510043272,"0","-0.5","1","all",10.1586344869886
"26",0.665472370766488,0.504991087344029,-24.1153938874454,"0","-0.5","1","all",-10.528025742189
"27",0.623220720720721,0.512725225225225,-17.7297531711901,"0","-0.5","1","all",15.6215395019827
"28",0.656127946127946,0.403501683501684,-38.5025914712372,"0","-0.5","1","all",-22.1243234583979
"29",0.70621568627451,0.57618954248366,-18.41167596783,"0","-0.5","1","all",-9.6150347094458
"3",0.711734052111411,0.536666666666667,-24.5973035750354,"0","-0.5","1","all",-7.2282672226876
"30",0.750416666666667,0.376458333333333,-49.8334258745142,"0","-0.5","1","all",7.28825740755971
"31",0.738359788359788,0.371798941798942,-49.6452884270871,"0","-0.5","1","all",-11.0055059369867
"32",0.64359375,0.598534226190476,-7.00123700852033,"0","-0.5","1","all",8.54400081945518
"33",0.57336569579288,0.525987055016181,-8.26324998588925,"0","-0.5","1","all",-7.01621713394969
"34",0.524662447257384,0.669957805907173,27.6931119063895,"0","-0.5","1","all",13.0689170975758
"35",0.788253968253968,0.392301587301587,-50.2315747080145,"0","-0.5","1","all",-5.9889528498185
"36",0.69431693989071,0.515828779599271,-25.7070150585025,"0","-0.5","1","all",-1.04649677917012
"37",0.598380281690141,0.482981220657277,-19.2852379271115,"0","-0.5","1","all",-16.1161172652831
"38",0.667692307692308,0.443426573426573,-33.5881860075408,"0","-0.5","1","all",3.00200580420009
"39",0.598598639455782,0.544666666666667,-9.00970520717322,"0","-0.5","1","all",-18.9917376517126
"4",0.604733893557423,0.522521008403361,-13.594886284682,"0","-0.5","1","all",-13.4498786025985
"40",0.714264507422402,0.483684210526316,-32.2822000113364,"0","-0.5","1","all",-9.99363166197141
"41",0.628939068100358,0.614444444444444,-2.30461492870738,"0","-0.5","1","all",12.3759203388305
"42",0.684436274509804,0.456348039215686,-33.3249776186213,"0","-0.5","1","all",-15.0263876190331
"43",0.7105,0.379388888888889,-46.6025490656033,"0","-0.5","1","all",-2.19958991468583
"44",0.591333333333333,0.593388888888889,0.347613679068006,"0","-0.5","1","all",14.8594793920163
"45",0.749903381642512,0.429806763285024,-42.6850479933003,"0","-0.5","1","all",-16.4992707475041
"46",0.66489898989899,0.437777777777778,-34.1587542726927,"0","-0.5","1","all",-8.89047151722314
"47",0.68432918395574,0.541355463347165,-20.8925359257837,"0","-0.5","1","all",3.65262337423598
"48",0.567864077669903,0.61911003236246,9.02433464409871,"0","-0.5","1","all",21.6172589570679
"49",0.675760950259837,0.541588715664439,-19.8549848942598,"0","-0.5","1","all",-2.60280482713164
"5",0.696782531194296,0.540980392156863,-22.3602246127477,"0","-0.5","1","all",-6.53342040308123
"50",0.677085201793722,0.529252615844544,-21.8336755193501,"0","-0.5","1","all",-1.89998413970006
"51",0.640606060606061,0.454545454545455,-29.0444654683065,"0","-0.5","1","all",26.0665916118378
"52",0.677663817663818,0.426125356125356,-37.1184730513748,"0","-0.5","1","all",-11.1629636494514
"53",0.699102564102564,0.368076923076923,-47.3500825233816,"0","-0.5","1","all",21.2133401005061
"54",0.664844444444444,0.473311111111111,-28.8087438999933,"0","-0.5","1","all",-1.62762504238726
"55",0.711627906976744,0.331705426356589,-53.3877995642701,"0","-0.5","1","all",-9.37779746976559
"56",0.636006144393241,0.558341013824885,-12.2113805429427,"0","-0.5","1","all",-0.240442516434312
"57",0.59137037037037,0.503685185185185,-14.8274566292979,"0","-0.5","1","all",3.43812008435193
"58",0.662251461988304,0.571461988304094,-13.7092145348581,"0","-0.5","1","all",-4.08508809997758
"59",0.622565656565657,0.537272727272727,-13.7002303923159,"0","-0.5","1","all",9.79828647062859
"6",0.60884388185654,0.652126582278481,7.10899817042746,"0","-0.5","1","all",4.9571786461522
"60",0.605669515669516,0.562032288698955,-7.20479169606597,"0","-0.5","1","all",-8.31143150394977
"61",0.71237897648686,0.554073305670816,-22.2221143578293,"0","-0.5","1","all",-4.42712214477973
"62",0.541153846153846,0.462564102564103,-14.5226249703862,"0","-0.5","1","all",-1.62837385435445
"63",0.644084084084084,0.498498498498498,-22.60350615442,"0","-0.5","1","all",2.80629444031017
"64",0.680160642570281,0.483775100401606,-28.873405762872,"0","-0.5","1","all",11.9011097000557
"65",0.672118644067797,0.514223163841808,-23.492203589291,"0","-0.5","1","all",-7.27384319267849
"66",0.702672811059908,0.537173579109063,-23.5528156698146,"0","-0.5","1","all",-3.86524770657064
"7",0.667783933518006,0.470378578024007,-29.5612615975996,"0","-0.5","1","all",-24.1594106524237
"8",0.573778501628665,0.619750271444083,8.01211089033968,"0","-0.5","1","all",15.4228981078919
"9",0.578176100628931,0.549769392033543,-4.91315856267448,"0","-0.5","1","all",23.9982337157089
"1",0.622955555555556,0.533866666666667,-14.3010023900403,"0","0","1","all",1.09495380247917
"10",0.599166666666667,0.505857843137255,-15.5730998936431,"0","0","1","all",-1.99660448120314
"11",0.667006369426752,0.475414012738854,-28.7242169595111,"0","0","1","all",-20.0291635818796
"12",0.548025889967638,0.582006472491909,6.20054328569741,"0","0","1","all",-15.23871778683
"13",0.656666666666667,0.402025316455696,-38.7778705905031,"0","0","1","all",-8.49371645701468
"14",0.633006777572397,0.61573629081947,-2.72832572490923,"0","0","1","all",-3.71607278623631
"15",0.563555555555556,0.547513888888889,-2.84651025236594,"0","0","1","all",1.75822587461595
"16",0.603099787685775,0.564012738853503,-6.48102513553475,"0","0","1","all",-11.9778218746541
"17",0.510243902439024,0.645274390243902,26.4639101338432,"0","0","1","all",9.51226225313092
"18",0.648043010752688,0.528774193548387,-18.4044600783169,"0","0","1","all",-14.2896808276966
"19",0.625267295597484,0.551053459119497,-11.8691377272613,"0","0","1","all",-7.9127090742099
"2",0.607575757575758,0.539283746556474,-11.2400816141464,"0","0","1","all",-6.62671926145021
"20",0.630409836065574,0.551994535519126,-12.4387812594808,"0","0","1","all",3.80615084605604
"21",0.569252873563218,0.616977011494253,8.38364462392731,"0","0","1","all",-1.29708058838287
"22",0.607450980392157,0.641070889894419,5.5345880717088,"0","0","1","all",2.19252486889948
