"sp.names","mean","actua.val","mu.psi.yr","mu.psi","r","case","sp","var.names"
"psi.yr[15]",0.581,1.15857211559458,"1","0","3","allall","ms","psi.yr"
"psi.yr[16]",0.404,1.10557089574996,"1","0","3","allall","ms","psi.yr"
"psi.yr[17]",0.447,0.814265215996037,"1","0","3","allall","ms","psi.yr"
"psi.yr[18]",0.544,0.932959056052713,"1","0","3","allall","ms","psi.yr"
"psi.yr[19]",0.773,1.11943203680413,"1","0","3","allall","ms","psi.yr"
"psi.yr[20]",0.667,1.09099392406003,"1","0","3","allall","ms","psi.yr"
"psi.yr[21]",0.474,0.982892043498526,"1","0","3","allall","ms","psi.yr"
"psi.yr[22]",0.705,1.20034266632298,"1","0","3","allall","ms","psi.yr"
"psi.yr[23]",0.343,1.07011111171768,"1","0","3","allall","ms","psi.yr"
"psi.yr[24]",0.449,0.707739655301397,"1","0","3","allall","ms","psi.yr"
"psi.yr[25]",0.684,1.24251349552556,"1","0","3","allall","ms","psi.yr"
"psi.yr[26]",0.522,1.14710550546581,"1","0","3","allall","ms","psi.yr"
"psi.yr[27]",1.002,1.23584589057211,"1","0","3","allall","ms","psi.yr"
"psi.yr[28]",0.787,1.02621249518486,"1","0","3","allall","ms","psi.yr"
"psi.yr[29]",0.51,0.973316412767038,"1","0","3","allall","ms","psi.yr"
"psi.yr[30]",0.445,0.975255717673023,"1","0","3","allall","ms","psi.yr"
"psi.yr[31]",0.576,1.30289128908465,"1","0","3","allall","ms","psi.yr"
"psi.yr[32]",0.375,1.04863475680073,"1","0","3","allall","ms","psi.yr"
"psi.yr[33]",0.76,1.01267226090132,"1","0","3","allall","ms","psi.yr"
"psi.yr[34]",0.497,1.27632312259273,"1","0","3","allall","ms","psi.yr"
"psi.yr[35]",0.562,0.766727007651048,"1","0","3","allall","ms","psi.yr"
"psi.yr[36]",0.85,0.921686812264265,"1","0","3","allall","ms","psi.yr"
"psi.yr[37]",0.275,0.997186864791687,"1","0","3","allall","ms","psi.yr"
"psi.yr[38]",0.466,0.782434864066185,"1","0","3","allall","ms","psi.yr"
"psi.yr[39]",0.477,0.865440443100576,"1","0","3","allall","ms","psi.yr"
"psi.yr[40]",1.02,1.09764933020466,"1","0","3","allall","ms","psi.yr"
"psi.yr[41]",0.252,0.792686641381676,"1","0","3","allall","ms","psi.yr"
"psi.yr[42]",0.302,1.1834643478298,"1","0","3","allall","ms","psi.yr"
"psi.yr[43]",0.379,1.04499103214864,"1","0","3","allall","ms","psi.yr"
"psi.yr[44]",0.959,1.11825037478978,"1","0","3","allall","ms","psi.yr"
"psi.yr[45]",0.662,0.870090596121016,"1","0","3","allall","ms","psi.yr"
"psi.yr[46]",0.382,0.676426654141269,"1","0","3","allall","ms","psi.yr"
"psi.yr[47]",0.8,0.954619346975634,"1","0","3","allall","ms","psi.yr"
"psi.yr[48]",0.699,1.04906742357095,"1","0","3","allall","ms","psi.yr"
"psi.yr[49]",0.279,0.861283474374569,"1","0","3","allall","ms","psi.yr"
"psi.yr[50]",0.75,1.015000510875,"1","0","3","allall","ms","psi.yr"
"psi.yr[51]",0.351,1.1700136979773,"1","0","3","allall","ms","psi.yr"
"psi.yr[52]",0.537,0.804610448551822,"1","0","3","allall","ms","psi.yr"
"psi.yr[53]",0.365,1.05032773692466,"1","0","3","allall","ms","psi.yr"
"psi.yr[54]",0.627,1.12391982179133,"1","0","3","allall","ms","psi.yr"
"psi.yr[55]",0.697,1.20426980246874,"1","0","3","allall","ms","psi.yr"
"psi.yr[56]",1.156,1.1635318634105,"1","0","3","allall","ms","psi.yr"
"psi.yr[57]",0.205,0.864688130581051,"1","0","3","allall","ms","psi.yr"
"psi.yr[58]",0.378,0.977370164606577,"1","0","3","allall","ms","psi.yr"
"psi.yr[59]",1.289,1.44951281929694,"1","0","3","allall","ms","psi.yr"
"psi.yr[60]",0.375,0.896790935015686,"1","0","3","allall","ms","psi.yr"
"psi.yr[61]",0.358,1.14099646561445,"1","0","3","allall","ms","psi.yr"
"psi.yr[62]",0.523,1.23693172184537,"1","0","3","allall","ms","psi.yr"
"psi.yr[63]",0.39,0.859437171241567,"1","0","3","allall","ms","psi.yr"
"psi.yr[64]",0.673,1.11080775487093,"1","0","3","allall","ms","psi.yr"
"psi.yr[65]",0.155,0.890710493031686,"1","0","3","allall","ms","psi.yr"
"psi.yr[66]",0.76,1.35393092613538,"1","0","3","allall","ms","psi.yr"
"psi.sp[1]",-1.209,0.338849091314969,"1","0","3","allall","ms","psi.sp"
"psi.sp[2]",-1.917,-0.953812504120554,"1","0","3","allall","ms","psi.sp"
"psi.sp[3]",-0.806,-0.531871946754276,"1","0","3","allall","ms","psi.sp"
"psi.sp[4]",1.094,0.416958035120003,"1","0","3","allall","ms","psi.sp"
"psi.sp[5]",-0.451,-0.00472091004224831,"1","0","3","allall","ms","psi.sp"
"psi.sp[6]",-1.408,-1.38775706213353,"1","0","3","allall","ms","psi.sp"
"psi.sp[7]",1.008,0.299570880715821,"1","0","3","allall","ms","psi.sp"
"psi.sp[8]",0.533,1.15098160355287,"1","0","3","allall","ms","psi.sp"
"psi.sp[9]",0.198,-0.664900456641864,"1","0","3","allall","ms","psi.sp"
"psi.sp[10]",-0.619,0.297507155407148,"1","0","3","allall","ms","psi.sp"
"psi.sp[11]",-1.184,-0.4187357804633,"1","0","3","allall","ms","psi.sp"
"psi.sp[12]",-0.342,-0.921540621172858,"1","0","3","allall","ms","psi.sp"
"psi.sp[13]",0.752,0.663710310539966,"1","0","3","allall","ms","psi.sp"
"psi.sp[14]",0.036,-0.0585035725627943,"1","0","3","allall","ms","psi.sp"
"psi.sp[15]",-0.434,-0.375605642549232,"1","0","3","allall","ms","psi.sp"
"psi.sp[16]",-1.091,0.0353653971272447,"1","0","3","allall","ms","psi.sp"
"psi.sp[17]",-0.807,-0.711750310333366,"1","0","3","allall","ms","psi.sp"
"psi.sp[18]",-0.689,-0.407989966883334,"1","0","3","allall","ms","psi.sp"
"psi.sp[19]",1.203,0.118739838515871,"1","0","3","allall","ms","psi.sp"
"psi.sp[20]",0.522,-0.404471437780975,"1","0","3","allall","ms","psi.sp"
"psi.sp[21]",-0.837,-0.407982965817257,"1","0","3","allall","ms","psi.sp"
"psi.sp[22]",1.298,1.08095362725954,"1","0","3","allall","ms","psi.sp"
"psi.sp[23]",-0.124,0.371952439453065,"1","0","3","allall","ms","psi.sp"
"psi.sp[24]",-0.524,-0.496670590687943,"1","0","3","allall","ms","psi.sp"
"psi.sp[25]",0.264,-0.278665773499945,"1","0","3","allall","ms","psi.sp"
"psi.sp[26]",1.307,0.238486573457221,"1","0","3","allall","ms","psi.sp"
"psi.sp[27]",1.325,0.275042985139169,"1","0","3","allall","ms","psi.sp"
"psi.sp[28]",0.39,0.0749359030977971,"1","0","3","allall","ms","psi.sp"
"psi.sp[29]",0.063,-0.0588638431651147,"1","0","3","allall","ms","psi.sp"
"psi.sp[30]",-2.219,-0.522635657318155,"1","0","3","allall","ms","psi.sp"
"psi.sp[31]",-0.869,-0.266784748638858,"1","0","3","allall","ms","psi.sp"
"psi.sp[32]",0.233,0.289736279064766,"1","0","3","allall","ms","psi.sp"
"psi.sp[33]",0.513,-0.0119490052211872,"1","0","3","allall","ms","psi.sp"
"psi.sp[34]",-1.321,-0.171011755591796,"1","0","3","allall","ms","psi.sp"
"psi.sp[35]",-1.616,-0.330552807598886,"1","0","3","allall","ms","psi.sp"
"psi.sp[36]",-0.279,-1.16507856028348,"1","0","3","allall","ms","psi.sp"
"psi.sp[37]",-0.59,0.636875237275592,"1","0","3","allall","ms","psi.sp"
"psi.sp[38]",0.585,0.14792300473347,"1","0","3","allall","ms","psi.sp"
"psi.sp[39]",-0.051,0.241459185077011,"1","0","3","allall","ms","psi.sp"
"psi.sp[40]",0.068,-1.00505273730411,"1","0","3","allall","ms","psi.sp"
"psi.sp[41]",-0.185,0.54691844568054,"1","0","3","allall","ms","psi.sp"
"psi.sp[42]",0.476,0.993379818186463,"1","0","3","allall","ms","psi.sp"
"psi.sp[43]",-0.023,0.344027678240618,"1","0","3","allall","ms","psi.sp"
"psi.sp[44]",0.729,-0.195093359187461,"1","0","3","allall","ms","psi.sp"
"psi.sp[45]",-0.99,-0.28694709955117,"1","0","3","allall","ms","psi.sp"
"psi.sp[46]",0.49,0.0997947255632158,"1","0","3","allall","ms","psi.sp"
"psi.sp[47]",0.448,-0.248607099133324,"1","0","3","allall","ms","psi.sp"
"psi.sp[48]",0.614,-0.0805772409784008,"1","0","3","allall","ms","psi.sp"
"psi.sp[49]",0.106,0.551223143894418,"1","0","3","allall","ms","psi.sp"
"psi.sp[50]",0.402,-0.525498625252376,"1","0","3","allall","ms","psi.sp"
"psi.sp[51]",-0.833,1.36961281927651,"1","0","3","allall","ms","psi.sp"
"psi.sp[52]",0.653,-0.377778534637734,"1","0","3","allall","ms","psi.sp"
"psi.sp[53]",-0.912,0.388364272390772,"1","0","3","allall","ms","psi.sp"
"psi.sp[54]",1.108,0.914940091069708,"1","0","3","allall","ms","psi.sp"
"psi.sp[55]",0.97,0.255234619370884,"1","0","3","allall","ms","psi.sp"
"psi.sp[56]",1.187,0.286092177586234,"1","0","3","allall","ms","psi.sp"
"psi.sp[57]",0.052,0.426717936648257,"1","0","3","allall","ms","psi.sp"
"psi.sp[58]",-0.153,-0.0270324658290767,"1","0","3","allall","ms","psi.sp"
"psi.sp[59]",1.055,0.0441482619077145,"1","0","3","allall","ms","psi.sp"
"psi.sp[60]",0.186,0.236210056019192,"1","0","3","allall","ms","psi.sp"
"psi.sp[61]",0.094,0.456326231020465,"1","0","3","allall","ms","psi.sp"
"psi.sp[62]",-2.031,0.157188551176526,"1","0","3","allall","ms","psi.sp"
"psi.sp[63]",0.971,0.668340995883981,"1","0","3","allall","ms","psi.sp"
"psi.sp[64]",0.091,0.11195848163993,"1","0","3","allall","ms","psi.sp"
"psi.sp[65]",-0.623,0.866378570621027,"1","0","3","allall","ms","psi.sp"
"psi.sp[66]",0.122,-0.72883142739431,"1","0","3","allall","ms","psi.sp"
"psi.sp[1]",23.2750695256967,41.5343720733471,"1","0","3","allall","ms","per_change"
"psi.sp[2]",56.1723397077184,91.975842990288,"1","0","3","allall","ms","per_change"
"psi.sp[3]",43.3944775199186,69.457826260163,"1","0","3","allall","ms","per_change"
"psi.sp[4]",11.8836362761383,30.952423738048,"1","0","3","allall","ms","per_change"
"psi.sp[5]",27.8659184273405,53.2150652374543,"1","0","3","allall","ms","per_change"
"psi.sp[6]",62.8044617542862,106.514926375084,"1","0","3","allall","ms","per_change"
"psi.sp[7]",11.0137739763998,33.890945611581,"1","0","3","allall","ms","per_change"
"psi.sp[8]",9.15249330820004,17.7022542694893,"1","0","3","allall","ms","per_change"
"psi.sp[9]",23.7921694139014,47.9513449180511,"1","0","3","allall","ms","per_change"
"psi.sp[10]",30.8882543037091,44.7336046640888,"1","0","3","allall","ms","per_change"
"psi.sp[11]",40.8864481639604,43.6668015515848,"1","0","3","allall","ms","per_change"
"psi.sp[12]",45.0224280735569,94.936649866736,"1","0","3","allall","ms","per_change"
"psi.sp[13]",18.5650939095601,24.0043543664809,"1","0","3","allall","ms","per_change"
"psi.sp[14]",19.4092041652302,47.128980368066,"1","0","3","allall","ms","per_change"
"psi.sp[15]",36.646063924999,68.5512479707698,"1","0","3","allall","ms","per_change"
"psi.sp[16]",33.3666852607766,48.9369673622657,"1","0","3","allall","ms","per_change"
"psi.sp[17]",33.47377827547,59.6557792699563,"1","0","3","allall","ms","per_change"
"psi.sp[18]",38.9915217119981,57.3155017481532,"1","0","3","allall","ms","per_change"
"psi.sp[19]",14.3646657714863,46.3693855664772,"1","0","3","allall","ms","per_change"
"psi.sp[20]",22.3713911681217,66.1991245161481,"1","0","3","allall","ms","per_change"
"psi.sp[21]",36.0703521484347,60.2157657041081,"1","0","3","allall","ms","per_change"
"psi.sp[22]",12.331450638263,21.5142915189762,"1","0","3","allall","ms","per_change"
"psi.sp[23]",18.3159737927824,36.6332306598842,"1","0","3","allall","ms","per_change"
"psi.sp[24]",29.5938964437118,46.0581661400605,"1","0","3","allall","ms","per_change"
"psi.sp[25]",27.6440769714866,68.0416901031883,"1","0","3","allall","ms","per_change"
"psi.sp[26]",9.54277766142518,43.0054481792703,"1","0","3","allall","ms","per_change"
"psi.sp[27]",15.4448989802745,44.1402245501274,"1","0","3","allall","ms","per_change"
"psi.sp[28]",28.3658910848109,44.6768343872851,"1","0","3","allall","ms","per_change"
"psi.sp[29]",24.110580868212,47.1105836813008,"1","0","3","allall","ms","per_change"
"psi.sp[30]",50.1167991441361,64.2135024797931,"1","0","3","allall","ms","per_change"
"psi.sp[31]",45.4383527332086,70.1876507642398,"1","0","3","allall","ms","per_change"
"psi.sp[32]",16.1173441247561,38.5169091800996,"1","0","3","allall","ms","per_change"
"psi.sp[33]",25.0497440689042,47.1191041260089,"1","0","3","allall","ms","per_change"
"psi.sp[34]",45.2247717712746,64.2620339258783,"1","0","3","allall","ms","per_change"
"psi.sp[35]",57.112244778373,45.2614562926997,"1","0","3","allall","ms","per_change"
"psi.sp[36]",49.0114985465239,84.8406345425697,"1","0","3","allall","ms","per_change"
"psi.sp[37]",18.4234310123299,27.930508079077,"1","0","3","allall","ms","per_change"
"psi.sp[38]",15.426643801058,33.5686155253974,"1","0","3","allall","ms","per_change"
"psi.sp[39]",24.1522846842852,34.1879310938779,"1","0","3","allall","ms","per_change"
"psi.sp[40]",45.1471155661508,95.2357808486555,"1","0","3","allall","ms","per_change"
"psi.sp[41]",13.9698241274193,25.1025465827723,"1","0","3","allall","ms","per_change"
"psi.sp[42]",11.20128016839,23.0756586836109,"1","0","3","allall","ms","per_change"
"psi.sp[43]",19.4490142192295,36.7871742885277,"1","0","3","allall","ms","per_change"
"psi.sp[44]",25.5589487846603,58.5545899437774,"1","0","3","allall","ms","per_change"
"psi.sp[45]",55.493341929517,49.6882241509742,"1","0","3","allall","ms","per_change"
"psi.sp[46]",13.9142455926809,30.4684010490397,"1","0","3","allall","ms","per_change"
"psi.sp[47]",27.4509405363693,52.8002744005636,"1","0","3","allall","ms","per_change"
"psi.sp[48]",21.6160900017985,51.0458290294639,"1","0","3","allall","ms","per_change"
"psi.sp[49]",13.156616780819,26.7554396234659,"1","0","3","allall","ms","per_change"
"psi.sp[50]",27.1950209945716,66.857783489026,"1","0","3","allall","ms","per_change"
"psi.sp[51]",27.0139808577208,16.2489735849342,"1","0","3","allall","ms","per_change"
"psi.sp[52]",16.7513172569416,48.8006542440271,"1","0","3","allall","ms","per_change"
"psi.sp[53]",28.5468770024715,35.6380462179983,"1","0","3","allall","ms","per_change"
"psi.sp[54]",13.2517556332593,23.9222327486151,"1","0","3","allall","ms","per_change"
"psi.sp[55]",16.1397263775747,44.0120664298954,"1","0","3","allall","ms","per_change"
"psi.sp[56]",19.2990023857248,41.8362550295566,"1","0","3","allall","ms","per_change"
"psi.sp[57]",10.0231273872007,29.6312140293993,"1","0","3","allall","ms","per_change"
"psi.sp[58]",20.5203546063807,46.2127425267584,"1","0","3","allall","ms","per_change"
"psi.sp[59]",23.2922703266333,59.7985868992172,"1","0","3","allall","ms","per_change"
"psi.sp[60]",16.6380376098207,35.3650842474772,"1","0","3","allall","ms","per_change"
"psi.sp[61]",16.8450425982088,35.8579319141191,"1","0","3","allall","ms","per_change"
"psi.sp[62]",57.2344553018434,48.5951042234712,"1","0","3","allall","ms","per_change"
"psi.sp[63]",9.75393495787561,24.2840343150632,"1","0","3","allall","ms","per_change"
"psi.sp[64]",30.8111005199444,46.3272547879629,"1","0","3","allall","ms","per_change"
"psi.sp[65]",10.4967905477632,21.1441608679684,"1","0","3","allall","ms","per_change"
"psi.sp[66]",33.66604998345,100.145960331232,"1","0","3","allall","ms","per_change"
"psi.yr[1]",-0.35,-0.590459002937031,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[2]",-0.295,-0.265157132732652,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[3]",-0.324,-0.43942228380285,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[4]",-0.312,-0.430904212323014,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[5]",-0.481,-0.694379754565963,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[6]",-0.488,-0.800643819410086,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[7]",-0.554,-0.620548161251369,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[8]",-0.146,-0.0131645596437613,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[9]",-0.413,-0.720159259129846,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[10]",-0.44,-0.635661763198351,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[11]",-0.273,-0.434033789616167,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[12]",-0.519,-0.458658266005907,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[13]",-0.412,-0.390041509388815,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[14]",-0.319,-0.256736122091286,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[15]",-0.315,-0.379890251672662,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[16]",-0.41,-0.393282916880631,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[17]",-0.499,-0.439104657878757,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[18]",-0.278,-0.129583107604955,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[19]",-0.273,-0.377280086289653,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[20]",-0.361,-0.465724893427697,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[21]",-0.481,-0.625187939927668,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[22]",-0.494,-0.691948428216269,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[23]",-0.474,-0.531764390290721,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[24]",-0.499,-0.667071507375175,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[25]",-0.33,-0.394439982085939,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[26]",-0.228,-0.172034789967842,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[27]",-0.328,-0.395179685059802,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[28]",-0.397,-0.462426864776181,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[29]",-0.386,-0.535505154862461,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[30]",-0.401,-0.620980502074325,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[31]",-0.298,-0.345712434420768,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[32]",-0.399,-0.359109137797662,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[33]",-0.29,-0.426843861995027,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[34]",-0.602,-0.881495264262583,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[35]",-0.418,-0.325648298319203,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[36]",-0.355,-0.482297450619879,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[37]",-0.594,-0.928921497432177,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[38]",-0.477,-0.546215703124486,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[39]",-0.485,-0.434048271358251,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[40]",-0.437,-0.239378918006373,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[41]",-0.493,-0.68963107109057,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[42]",-0.564,-0.624272256497698,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[43]",-0.279,-0.108342296127069,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[44]",-0.233,-0.560682066177821,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[45]",-0.304,-0.440007324793914,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[46]",-0.502,-0.398926250892406,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[47]",-0.607,-0.874401340131172,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[48]",-0.393,-0.622267781232504,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[49]",-0.407,-0.530021707253335,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[50]",-0.447,-0.599272578604746,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[51]",-0.493,-0.658869177592532,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[52]",-0.197,-0.233389114216674,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[53]",-0.39,-0.609563862132871,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[54]",-0.317,-0.600546875051347,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[55]",-0.421,-0.508619791671879,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[56]",-0.48,-0.792439390434629,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[57]",-0.447,-0.287417546130562,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[58]",-0.286,-0.276960244590313,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[59]",-0.435,-0.539331502876283,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[60]",-0.237,-0.339445527451662,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[61]",-0.583,-0.907508208573369,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[62]",-0.338,-0.264912216306428,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[63]",-0.218,-0.155586631248058,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[64]",-0.156,-0.271571600982618,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[65]",-0.178,-0.318539033189574,"-0.5","0","4","allall","ms","psi.yr"
"psi.yr[66]",-0.481,-0.731934775506694,"-0.5","0","4","allall","ms","psi.yr"
"psi.sp[1]",-1.554,-0.161851966252869,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[2]",-1.163,-0.130245896541913,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[3]",-0.295,0.332953120275939,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[4]",0.711,0.146125353045447,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[5]",-0.035,0.71486565202154,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[6]",-0.616,-0.139473626563114,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[7]",0.852,0.0131807646193694,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[8]",-0.317,-0.134171496166403,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[9]",0.42,-0.223456626074639,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[10]",-0.688,0.1292571794753,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[11]",-0.73,0.779239991160551,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[12]",0.307,-0.14889229967978,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[13]",0.458,0.0570174881054974,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[14]",0.297,0.610237095319081,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[15]",0.017,0.260790947119829,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[16]",-1.098,-0.181688342665519,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[17]",-0.664,-0.482426590132149,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[18]",-0.719,-0.529905276288391,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[19]",1.108,0.0494414247768477,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[20]",-0.2,-1.01661013773846,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[21]",-0.891,-0.544358634961128,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[22]",0.704,0.197965034844767,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[23]",-0.215,-0.0590152858256255,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[24]",-0.442,-0.589966631717579,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[25]",0.37,-0.283828593054794,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[26]",1.421,0.251183375440576,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[27]",1.075,-0.0336418773293121,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[28]",-0.081,-0.60414786545742,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[29]",-1.126,-0.981977029943415,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[30]",-2.362,-0.358092158616506,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[31]",-0.764,-0.26136982630127,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[32]",-0.22,0.116443366623901,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[33]",0.545,0.127957133066077,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[34]",-1.357,0.492409461714872,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[35]",-1.16,-0.263130539735955,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[36]",1.344,0.565995746049409,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[37]",-0.628,0.48105906271702,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[38]",-0.059,-0.530929843169784,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[39]",-0.466,-0.624592422386823,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[40]",0.907,-0.101631047969799,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[41]",0.033,0.244872999758363,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[42]",-0.462,-0.378287802570611,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[43]",-0.739,-0.480815390300286,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[44]",0.959,0.380891555486085,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[45]",-0.274,0.197819090123655,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[46]",0.405,-0.0742460134551356,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[47]",0.384,-0.472869053610041,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[48]",0.673,-0.0340468157283281,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[49]",0.355,0.141654868619515,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[50]",1.349,0.576002027489867,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[51]",-0.833,0.0519313515940608,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[52]",0.869,-0.0739629453650627,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[53]",-0.914,0.689267049219354,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[54]",0.953,0.587790086927501,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[55]",0.757,-0.0221879730161747,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[56]",1.149,0.405100755109212,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[57]",-0.284,-0.471466413077019,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[58]",-0.541,-0.590661096101626,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[59]",1.272,0.488410331885557,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[60]",-0.364,-0.30973958059585,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[61]",0.238,0.549821337870528,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[62]",-2.138,-0.0484277727878473,"-0.5","0","4","allall","ms","psi.sp"
"psi.sp[63]",0.272,-0.0120699658924578,"-0.5","0","4","allall","ms","psi.sp"
