"sp.names","mean","actua.val","p.yr","mu.psi","r","case","sp","var.names"
"psi.sp[52]",2.84204608453881,13.8096470795163,"-0.5","0","4","allall","ms","per_change"
"psi.sp[53]",-4.91029931894046,-3.72553436450097,"-0.5","0","4","allall","ms","per_change"
"psi.sp[54]",-0.958365774688925,-3.64017283867933,"-0.5","0","4","allall","ms","per_change"
"psi.sp[55]",-1.52110377115254,-0.435747248110255,"-0.5","0","4","allall","ms","per_change"
"psi.sp[56]",-0.593016136553733,-11.9645711400687,"-0.5","0","4","allall","ms","per_change"
"psi.sp[57]",-3.44067886583333,13.3679333336298,"-0.5","0","4","allall","ms","per_change"
"psi.sp[58]",3.32419666391589,14.7644361215144,"-0.5","0","4","allall","ms","per_change"
"psi.sp[59]",-0.806032597934885,-1.50253377389291,"-0.5","0","4","allall","ms","per_change"
"psi.sp[60]",6.595272409338,9.35644291562183,"-0.5","0","4","allall","ms","per_change"
"psi.sp[61]",-11.2495349204197,-15.5459223804338,"-0.5","0","4","allall","ms","per_change"
"psi.sp[62]",-8.25301440262681,12.0178539045366,"-0.5","0","4","allall","ms","per_change"
"psi.sp[63]",7.96951868279716,17.1730192624949,"-0.5","0","4","allall","ms","per_change"
"psi.sp[64]",7.56754033987732,14.4951965806967,"-0.5","0","4","allall","ms","per_change"
"psi.sp[65]",-3.72594015130776,9.51885049494965,"-0.5","0","4","allall","ms","per_change"
"psi.sp[66]",-4.1905864764414,-11.4582373276647,"-0.5","0","4","allall","ms","per_change"
"psi.yr[1]",-0.21,-0.20370388572081,"-1","0","4","allall","ms","psi.yr"
"psi.yr[2]",-0.083,-0.179602457012293,"-1","0","4","allall","ms","psi.yr"
"psi.yr[3]",-0.073,0.0161205099698228,"-1","0","4","allall","ms","psi.yr"
"psi.yr[4]",0.213,0.281318396075968,"-1","0","4","allall","ms","psi.yr"
"psi.yr[5]",-0.181,-0.271915742717815,"-1","0","4","allall","ms","psi.yr"
"psi.yr[6]",-0.233,-0.0804815352147821,"-1","0","4","allall","ms","psi.yr"
"psi.yr[7]",0.089,0.00280339883814871,"-1","0","4","allall","ms","psi.yr"
"psi.yr[8]",-0.161,-0.00500622494098288,"-1","0","4","allall","ms","psi.yr"
"psi.yr[9]",-0.03,0.0207027234168426,"-1","0","4","allall","ms","psi.yr"
"psi.yr[10]",-0.283,-0.16858529174831,"-1","0","4","allall","ms","psi.yr"
"psi.yr[11]",-0.116,0.151423831281843,"-1","0","4","allall","ms","psi.yr"
"psi.yr[12]",-0.099,0.214430405673207,"-1","0","4","allall","ms","psi.yr"
"psi.yr[13]",0.133,0.209068104559679,"-1","0","4","allall","ms","psi.yr"
"psi.yr[14]",-0.031,0.234371800113064,"-1","0","4","allall","ms","psi.yr"
"psi.yr[15]",-0.188,0.0641559934248732,"-1","0","4","allall","ms","psi.yr"
"psi.yr[16]",-0.236,-0.261259924500952,"-1","0","4","allall","ms","psi.yr"
"psi.yr[17]",0.074,0.413582976356227,"-1","0","4","allall","ms","psi.yr"
"psi.yr[18]",-0.049,0.107656972175569,"-1","0","4","allall","ms","psi.yr"
"psi.yr[19]",-0.066,0.0617431220243052,"-1","0","4","allall","ms","psi.yr"
"psi.yr[20]",-0.005,0.0131212471117785,"-1","0","4","allall","ms","psi.yr"
"psi.yr[21]",-0.234,0.109199140911354,"-1","0","4","allall","ms","psi.yr"
"psi.yr[22]",0.256,0.105431149095354,"-1","0","4","allall","ms","psi.yr"
"psi.yr[23]",-0.307,-0.351586567110506,"-1","0","4","allall","ms","psi.yr"
"psi.yr[24]",-0.152,0.0296957722332294,"-1","0","4","allall","ms","psi.yr"
"psi.yr[25]",0.024,0.158597417314216,"-1","0","4","allall","ms","psi.yr"
"psi.yr[26]",0.138,-0.186738783037377,"-1","0","4","allall","ms","psi.yr"
"psi.yr[27]",-0.179,-0.193148766845207,"-1","0","4","allall","ms","psi.yr"
"psi.yr[28]",0.07,0.0670228416484315,"-1","0","4","allall","ms","psi.yr"
"psi.yr[29]",-0.289,-0.126931435131362,"-1","0","4","allall","ms","psi.yr"
"psi.yr[30]",-0.116,-0.141135094148921,"-1","0","4","allall","ms","psi.yr"
"psi.yr[31]",-0.037,0.201075776104726,"-1","0","4","allall","ms","psi.yr"
"psi.yr[32]",-0.016,0.0944710117679052,"-1","0","4","allall","ms","psi.yr"
"psi.yr[33]",-0.029,-0.187976254262137,"-1","0","4","allall","ms","psi.yr"
"psi.yr[34]",-0.182,-0.408868243911256,"-1","0","4","allall","ms","psi.yr"
"psi.yr[35]",-0.059,0.101628393535109,"-1","0","4","allall","ms","psi.yr"
"psi.yr[36]",0.14,0.147972124934547,"-1","0","4","allall","ms","psi.yr"
"psi.yr[37]",-0.194,-0.0357514106598288,"-1","0","4","allall","ms","psi.yr"
"psi.yr[38]",0.09,0.127221368831711,"-1","0","4","allall","ms","psi.yr"
"psi.yr[39]",-0.251,-0.0387775089149227,"-1","0","4","allall","ms","psi.yr"
"psi.yr[40]",0.327,-0.0145235282548429,"-1","0","4","allall","ms","psi.yr"
"psi.yr[41]",-0.054,0.175785219398418,"-1","0","4","allall","ms","psi.yr"
"psi.yr[42]",-0.344,-0.260093875094077,"-1","0","4","allall","ms","psi.yr"
"psi.yr[43]",-0.025,-0.162021351961564,"-1","0","4","allall","ms","psi.yr"
"psi.yr[44]",0.198,0.367605572738419,"-1","0","4","allall","ms","psi.yr"
"psi.yr[45]",0.082,-0.0522816457810488,"-1","0","4","allall","ms","psi.yr"
"psi.yr[46]",-0.084,-0.275477950436351,"-1","0","4","allall","ms","psi.yr"
"psi.yr[47]",-0.056,0.00558225659010859,"-1","0","4","allall","ms","psi.yr"
"psi.yr[48]",0.102,0.0748464084820217,"-1","0","4","allall","ms","psi.yr"
"psi.yr[49]",-0.219,0.111349053209698,"-1","0","4","allall","ms","psi.yr"
"psi.yr[50]",0.06,-0.245715498280443,"-1","0","4","allall","ms","psi.yr"
"psi.yr[51]",-0.027,0.213635312257454,"-1","0","4","allall","ms","psi.yr"
"psi.yr[52]",-0.143,-0.131564027494341,"-1","0","4","allall","ms","psi.yr"
"psi.yr[53]",-0.132,-0.260620451465418,"-1","0","4","allall","ms","psi.yr"
"psi.yr[54]",-0.034,-0.32391133212872,"-1","0","4","allall","ms","psi.yr"
"psi.yr[55]",0.101,0.126272393657216,"-1","0","4","allall","ms","psi.yr"
"psi.yr[56]",0.09,0.194666084850428,"-1","0","4","allall","ms","psi.yr"
"psi.yr[57]",-0.037,0.0320381972514368,"-1","0","4","allall","ms","psi.yr"
"psi.yr[58]",-0.191,-0.287939694845676,"-1","0","4","allall","ms","psi.yr"
"psi.yr[59]",-0.052,0.0351878029302586,"-1","0","4","allall","ms","psi.yr"
"psi.yr[60]",-0.184,0.135382137401491,"-1","0","4","allall","ms","psi.yr"
"psi.yr[61]",-0.194,0.141586642750043,"-1","0","4","allall","ms","psi.yr"
"psi.yr[62]",-0.264,-0.253711164539381,"-1","0","4","allall","ms","psi.yr"
"psi.yr[63]",-0.147,-0.283533295979509,"-1","0","4","allall","ms","psi.yr"
"psi.yr[64]",-0.053,-0.139970359557986,"-1","0","4","allall","ms","psi.yr"
"psi.yr[65]",-0.004,0.296352249180379,"-1","0","4","allall","ms","psi.yr"
"psi.yr[66]",0.011,0.235639972314472,"-1","0","4","allall","ms","psi.yr"
"psi.sp[1]",-1.06,0.464850537782052,"-1","0","4","allall","ms","psi.sp"
"psi.sp[2]",-0.659,1.36490567899528,"-1","0","4","allall","ms","psi.sp"
"psi.sp[3]",-0.003,0.455145895699171,"-1","0","4","allall","ms","psi.sp"
"psi.sp[4]",0.603,-0.04608031087299,"-1","0","4","allall","ms","psi.sp"
"psi.sp[5]",0.185,0.6101672409884,"-1","0","4","allall","ms","psi.sp"
"psi.sp[6]",-0.476,0.186804392159626,"-1","0","4","allall","ms","psi.sp"
"psi.sp[7]",1.161,0.185897529909232,"-1","0","4","allall","ms","psi.sp"
"psi.sp[8]",-0.155,-0.144144189132986,"-1","0","4","allall","ms","psi.sp"
"psi.sp[9]",1.452,0.626389972948933,"-1","0","4","allall","ms","psi.sp"
"psi.sp[10]",-0.394,0.836283592414036,"-1","0","4","allall","ms","psi.sp"
"psi.sp[11]",-0.901,0.149746850410639,"-1","0","4","allall","ms","psi.sp"
"psi.sp[12]",0.083,-0.919190551713122,"-1","0","4","allall","ms","psi.sp"
"psi.sp[13]",-0.249,-0.879907859357863,"-1","0","4","allall","ms","psi.sp"
"psi.sp[14]",0.09,-0.171614833437096,"-1","0","4","allall","ms","psi.sp"
"psi.sp[15]",-0.061,0.268326918514517,"-1","0","4","allall","ms","psi.sp"
"psi.sp[16]",-1.382,-0.588967536929377,"-1","0","4","allall","ms","psi.sp"
"psi.sp[17]",0.008,0.0490966826340171,"-1","0","4","allall","ms","psi.sp"
"psi.sp[18]",-1.304,-1.06354482577171,"-1","0","4","allall","ms","psi.sp"
"psi.sp[19]",0.513,-0.597960384757835,"-1","0","4","allall","ms","psi.sp"
"psi.sp[20]",0.917,0.108932564353815,"-1","0","4","allall","ms","psi.sp"
"psi.sp[21]",-0.617,-0.284448456520193,"-1","0","4","allall","ms","psi.sp"
"psi.sp[22]",0.946,0.391974322007977,"-1","0","4","allall","ms","psi.sp"
"psi.sp[23]",-0.027,0.763656381705073,"-1","0","4","allall","ms","psi.sp"
"psi.sp[24]",-0.267,-0.336506325800989,"-1","0","4","allall","ms","psi.sp"
"psi.sp[25]",0.493,-0.0454242356719968,"-1","0","4","allall","ms","psi.sp"
"psi.sp[26]",1.3,0.470125420423686,"-1","0","4","allall","ms","psi.sp"
"psi.sp[27]",0.827,-0.456490461218296,"-1","0","4","allall","ms","psi.sp"
"psi.sp[28]",1.179,0.961539762383108,"-1","0","4","allall","ms","psi.sp"
"psi.sp[29]",0.062,0.0928629161191221,"-1","0","4","allall","ms","psi.sp"
"psi.sp[30]",-1.598,0.415501252481905,"-1","0","4","allall","ms","psi.sp"
"psi.sp[31]",-0.977,-0.736316116463175,"-1","0","4","allall","ms","psi.sp"
"psi.sp[32]",0.279,0.0747716236072589,"-1","0","4","allall","ms","psi.sp"
"psi.sp[33]",0.631,-0.0356629900330363,"-1","0","4","allall","ms","psi.sp"
"psi.sp[34]",-0.88,0.577774559367479,"-1","0","4","allall","ms","psi.sp"
"psi.sp[35]",-0.806,-0.25714575525638,"-1","0","4","allall","ms","psi.sp"
"psi.sp[36]",1.034,0.0757619324482614,"-1","0","4","allall","ms","psi.sp"
"psi.sp[37]",-0.713,0.0355584216997258,"-1","0","4","allall","ms","psi.sp"
"psi.sp[38]",0.586,-0.162645040308698,"-1","0","4","allall","ms","psi.sp"
"psi.sp[39]",-0.656,-0.559386385605557,"-1","0","4","allall","ms","psi.sp"
"psi.sp[40]",1.529,0.527807051641959,"-1","0","4","allall","ms","psi.sp"
"psi.sp[41]",-0.517,-0.755436643635222,"-1","0","4","allall","ms","psi.sp"
"psi.sp[42]",0.168,0.28038358743278,"-1","0","4","allall","ms","psi.sp"
"psi.sp[43]",-0.028,0.612960099813225,"-1","0","4","allall","ms","psi.sp"
"psi.sp[44]",0.747,-0.427805444819444,"-1","0","4","allall","ms","psi.sp"
"psi.sp[45]",-0.367,-0.0538982855938398,"-1","0","4","allall","ms","psi.sp"
"psi.sp[46]",0.407,-0.0294590128030025,"-1","0","4","allall","ms","psi.sp"
"psi.sp[47]",0.37,-0.520800275029704,"-1","0","4","allall","ms","psi.sp"
"psi.sp[48]",-0.113,-1.11903181555042,"-1","0","4","allall","ms","psi.sp"
"psi.sp[49]",0.485,0.56053290479195,"-1","0","4","allall","ms","psi.sp"
"psi.sp[50]",0.796,0.383981310478085,"-1","0","4","allall","ms","psi.sp"
"psi.sp[51]",-1.199,-0.360817450987227,"-1","0","4","allall","ms","psi.sp"
"psi.sp[52]",1.401,0.338126579997933,"-1","0","4","allall","ms","psi.sp"
"psi.sp[53]",-0.908,0.34740595016172,"-1","0","4","allall","ms","psi.sp"
"psi.sp[54]",-0.01,-0.56474986748124,"-1","0","4","allall","ms","psi.sp"
"psi.sp[55]",0.979,0.201265612689754,"-1","0","4","allall","ms","psi.sp"
"psi.sp[56]",1.469,0.420808519740812,"-1","0","4","allall","ms","psi.sp"
"psi.sp[57]",0.199,0.178518761230366,"-1","0","4","allall","ms","psi.sp"
"psi.sp[58]",-0.869,-0.707676896518676,"-1","0","4","allall","ms","psi.sp"
"psi.sp[59]",1.257,-0.0400853693396261,"-1","0","4","allall","ms","psi.sp"
"psi.sp[60]",0.071,0.138048766531714,"-1","0","4","allall","ms","psi.sp"
"psi.sp[61]",0.016,0.406992680514906,"-1","0","4","allall","ms","psi.sp"
"psi.sp[62]",-1.942,-0.198273782941714,"-1","0","4","allall","ms","psi.sp"
"psi.sp[63]",-0.091,-0.66961713186441,"-1","0","4","allall","ms","psi.sp"
"psi.sp[64]",-0.385,-0.53075319084383,"-1","0","4","allall","ms","psi.sp"
"psi.sp[65]",-1.022,-0.452406588286718,"-1","0","4","allall","ms","psi.sp"
"psi.sp[66]",0.472,-0.3730701116074,"-1","0","4","allall","ms","psi.sp"
"psi.sp[1]",-14.3836957792161,-8.01838993692982,"-1","0","4","allall","ms","per_change"
"psi.sp[2]",-5.18377556434794,-3.84854942732941,"-1","0","4","allall","ms","per_change"
"psi.sp[3]",-3.58549617072146,0.624558446477135,"-1","0","4","allall","ms","per_change"
"psi.sp[4]",7.34482470934108,14.3419540594734,"-1","0","4","allall","ms","per_change"
"psi.sp[5]",-8.21361943061718,-9.90976981974942,"-1","0","4","allall","ms","per_change"
"psi.sp[6]",-13.7203415628244,-3.66105288891829,"-1","0","4","allall","ms","per_change"
"psi.sp[7]",2.082834290657,0.127162106653184,"-1","0","4","allall","ms","per_change"
"psi.sp[8]",-8.49568606886847,-0.268271657217257,"-1","0","4","allall","ms","per_change"
"psi.sp[9]",-0.607870366705778,0.718854163165748,"-1","0","4","allall","ms","per_change"
"psi.sp[10]",-16.214883369826,-5.25946579566081,"-1","0","4","allall","ms","per_change"
"psi.sp[11]",-7.79893161895687,6.95274715736847,"-1","0","4","allall","ms","per_change"
"psi.sp[12]",-4.64854558637036,16.0053233792399,"-1","0","4","allall","ms","per_change"
"psi.sp[13]",7.83730368792977,15.38623437904,"-1","0","4","allall","ms","per_change"
"psi.sp[14]",-1.37907519927645,12.7914806126929,"-1","0","4","allall","ms","per_change"
"psi.sp[15]",-9.51490357954726,2.76720655282903,"-1","0","4","allall","ms","per_change"
"psi.sp[16]",-17.0384718279649,-16.1084855607844,"-1","0","4","allall","ms","per_change"
"psi.sp[17]",3.72553723240958,19.7898822207221,"-1","0","4","allall","ms","per_change"
"psi.sp[18]",-3.33687575622104,8.21004493120277,"-1","0","4","allall","ms","per_change"
"psi.sp[19]",-2.49824908886537,4.01834743473617,"-1","0","4","allall","ms","per_change"
"psi.sp[20]",-0.0880018784699083,0.620134098912082,"-1","0","4","allall","ms","per_change"
"psi.sp[21]",-14.4311365925707,6.27345861671726,"-1","0","4","allall","ms","per_change"
"psi.sp[22]",6.73152576100087,4.20464107061186,"-1","0","4","allall","ms","per_change"
"psi.sp[23]",-15.3235406530955,-11.8102056890475,"-1","0","4","allall","ms","per_change"
"psi.sp[24]",-8.38461469293065,1.7364479051291,"-1","0","4","allall","ms","per_change"
"psi.sp[25]",0.94377975461869,8.10755651255538,"-1","0","4","allall","ms","per_change"
"psi.sp[26]",2.81107630799705,-7.31819153744612,"-1","0","4","allall","ms","per_change"
"psi.sp[27]",-5.66020042460903,-11.5383479142419,"-1","0","4","allall","ms","per_change"
"psi.sp[28]",1.65871251423658,1.82562884603987,"-1","0","4","allall","ms","per_change"
"psi.sp[29]",-13.9058907660761,-6.06181632230872,"-1","0","4","allall","ms","per_change"
"psi.sp[30]",-8.34388711215085,-5.68416500444048,"-1","0","4","allall","ms","per_change"
"psi.sp[31]",-1.99127598528957,14.0468881172081,"-1","0","4","allall","ms","per_change"
"psi.sp[32]",-0.621331466080726,4.53566027055408,"-1","0","4","allall","ms","per_change"
"psi.sp[33]",-0.884915630894289,-9.52240936891389,"-1","0","4","allall","ms","per_change"
"psi.sp[34]",-12.0913448190298,-15.3661547247014,"-1","0","4","allall","ms","per_change"
"psi.sp[35]",-3.55156144200582,5.76366587922775,"-1","0","4","allall","ms","per_change"
"psi.sp[36]",3.52493459294703,7.08570035586635,"-1","0","4","allall","ms","per_change"
"psi.sp[37]",-12.4101466024613,-1.75616331444366,"-1","0","4","allall","ms","per_change"
"psi.sp[38]",3.24577112833566,6.90355382827172,"-1","0","4","allall","ms","per_change"
"psi.sp[39]",-15.5606830512381,-2.45417404938997,"-1","0","4","allall","ms","per_change"
"psi.sp[40]",5.25572729665472,-0.539866040297697,"-1","0","4","allall","ms","per_change"
"psi.sp[41]",-3.19311546365494,12.318618420215,"-1","0","4","allall","ms","per_change"
"psi.sp[42]",-15.7710948503985,-11.3348745016899,"-1","0","4","allall","ms","per_change"
"psi.sp[43]",-1.1173980720083,-5.82060158707555,"-1","0","4","allall","ms","per_change"
"psi.sp[44]",6.24385629707445,22.8820397989399,"-1","0","4","allall","ms","per_change"
"psi.sp[45]",5.22573802778278,-2.68201268563394,"-1","0","4","allall","ms","per_change"
"psi.sp[46]",-3.323161834077,-13.8610987869967,"-1","0","4","allall","ms","per_change"
"psi.sp[47]",-2.22430331052207,0.350442616054395,"-1","0","4","allall","ms","per_change"
"psi.sp[48]",5.59977221099361,5.74850962735355,"-1","0","4","allall","ms","per_change"
"psi.sp[49]",-8.50542241359463,3.98202324308829,"-1","0","4","allall","ms","per_change"
"psi.sp[50]",1.9210008479003,-10.1409132188169,"-1","0","4","allall","ms","per_change"
"psi.sp[51]",-1.47366927852213,12.7833357554091,"-1","0","4","allall","ms","per_change"
"psi.sp[52]",-2.99092006008928,-5.52948743460463,"-1","0","4","allall","ms","per_change"
"psi.sp[53]",-8.56112868673715,-10.9738727934057,"-1","0","4","allall","ms","per_change"
"psi.sp[54]",-1.55684471355777,-19.6063256495839,"-1","0","4","allall","ms","per_change"
"psi.sp[55]",2.73886740058102,5.63721415042222,"-1","0","4","allall","ms","per_change"
"psi.sp[56]",1.62226445458267,7.53912051107952,"-1","0","4","allall","ms","per_change"
"psi.sp[57]",-1.60459229239775,1.45710034668013,"-1","0","4","allall","ms","per_change"
"psi.sp[58]",-12.6377971531128,-18.2690036885001,"-1","0","4","allall","ms","per_change"
"psi.sp[59]",-1.19971283167091,1.7950960281843,"-1","0","4","allall","ms","per_change"
"psi.sp[60]",-8.82982778710845,6.26382953750325,"-1","0","4","allall","ms","per_change"
"psi.sp[61]",-9.52368112964392,5.5698237086274,"-1","0","4","allall","ms","per_change"
"psi.sp[62]",-20.2872669263543,-13.6940285126897,"-1","0","4","allall","ms","per_change"
"psi.sp[63]",-7.28983064451763,-17.8186633853234,"-1","0","4","allall","ms","per_change"
"psi.sp[64]",-2.85753910129237,-8.64240533163778,"-1","0","4","allall","ms","per_change"
"psi.sp[65]",0.00385638038779174,18.5902165217872,"-1","0","4","allall","ms","per_change"
"psi.sp[66]",0.461577904687784,14.1974359091066,"-1","0","4","allall","ms","per_change"
"psi.yr[1]",-0.036,-0.133010531843691,"0","0","4","allall","ms","psi.yr"
"psi.yr[2]",-0.089,-0.425980138934442,"0","0","4","allall","ms","psi.yr"
"psi.yr[3]",0.099,0.288440564005156,"0","0","4","allall","ms","psi.yr"
"psi.yr[4]",0.053,0.0797802403052865,"0","0","4","allall","ms","psi.yr"
"psi.yr[5]",0.038,0.174742520872023,"0","0","4","allall","ms","psi.yr"
"psi.yr[6]",0.134,0.495246494764288,"0","0","4","allall","ms","psi.yr"
"psi.yr[7]",-0.143,-0.151085262386923,"0","0","4","allall","ms","psi.yr"
"psi.yr[8]",-0.089,-0.0263656061810961,"0","0","4","allall","ms","psi.yr"
"psi.yr[9]",0.036,-0.087891935025617,"0","0","4","allall","ms","psi.yr"
"psi.yr[10]",-0.092,-0.043230529709009,"0","0","4","allall","ms","psi.yr"
"psi.yr[11]",0.063,0.122834135421321,"0","0","4","allall","ms","psi.yr"
"psi.yr[12]",-0.014,0.111903208812331,"0","0","4","allall","ms","psi.yr"
"psi.yr[13]",0.054,-0.0058744593808848,"0","0","4","allall","ms","psi.yr"
"psi.yr[14]",0.004,-0.0628761785623222,"0","0","4","allall","ms","psi.yr"
"psi.yr[15]",-0.079,-0.027420269923715,"0","0","4","allall","ms","psi.yr"
"psi.yr[16]",0.033,0.307646967757807,"0","0","4","allall","ms","psi.yr"
"psi.yr[17]",-0.052,-0.0164565394934373,"0","0","4","allall","ms","psi.yr"
"psi.yr[18]",-0.061,0.026653348724153,"0","0","4","allall","ms","psi.yr"
"psi.yr[19]",0.093,0.222269418243891,"0","0","4","allall","ms","psi.yr"
"psi.yr[20]",-0.156,-0.181112288941521,"0","0","4","allall","ms","psi.yr"
"psi.yr[21]",-0.109,-0.0874976026075618,"0","0","4","allall","ms","psi.yr"
"psi.yr[22]",-0.014,0.0721065405207875,"0","0","4","allall","ms","psi.yr"
"psi.yr[23]",0.081,0.214374083223264,"0","0","4","allall","ms","psi.yr"
"psi.yr[24]",0.283,0.527383066035942,"0","0","4","allall","ms","psi.yr"
"psi.yr[25]",-0.061,0.0705471772943533,"0","0","4","allall","ms","psi.yr"
"psi.yr[26]",-0.06,-0.205244086576684,"0","0","4","allall","ms","psi.yr"
"psi.yr[27]",-0.16,-0.195985717298337,"0","0","4","allall","ms","psi.yr"
"psi.yr[28]",0.156,0.284942565883975,"0","0","4","allall","ms","psi.yr"
"psi.yr[29]",0.171,0.429580012202371,"0","0","4","allall","ms","psi.yr"
"psi.yr[30]",-0.067,-0.151464027398737,"0","0","4","allall","ms","psi.yr"
"psi.yr[31]",0.018,-0.146676871079942,"0","0","4","allall","ms","psi.yr"
"psi.yr[32]",-0.087,-0.0526218507575485,"0","0","4","allall","ms","psi.yr"
"psi.yr[33]",0.066,0.136945046773256,"0","0","4","allall","ms","psi.yr"
"psi.yr[34]",-0.057,-0.237035446154092,"0","0","4","allall","ms","psi.yr"
"psi.yr[35]",-0.149,-0.473561606946114,"0","0","4","allall","ms","psi.yr"
"psi.yr[36]",-0.193,-0.190883345677584,"0","0","4","allall","ms","psi.yr"
"psi.yr[37]",-0.054,-0.17768276050686,"0","0","4","allall","ms","psi.yr"
"psi.yr[38]",-0.058,-0.0880372860282757,"0","0","4","allall","ms","psi.yr"
"psi.yr[39]",-0.122,-0.153128790959608,"0","0","4","allall","ms","psi.yr"
"psi.yr[40]",-0.026,0.0273867065202297,"0","0","4","allall","ms","psi.yr"
"psi.yr[41]",-0.119,-0.245978674176317,"0","0","4","allall","ms","psi.yr"
"psi.yr[42]",-0.032,0.264747926297509,"0","0","4","allall","ms","psi.yr"
"psi.yr[43]",-0.086,-0.279507973180753,"0","0","4","allall","ms","psi.yr"
"psi.yr[44]",0.077,0.356625960731543,"0","0","4","allall","ms","psi.yr"
"psi.yr[45]",-0.026,-0.376555038305217,"0","0","4","allall","ms","psi.yr"
"psi.yr[46]",0.002,0.183926930502174,"0","0","4","allall","ms","psi.yr"
"psi.yr[47]",-0.064,-0.244511259357332,"0","0","4","allall","ms","psi.yr"
"psi.yr[48]",0.007,-0.267656077831257,"0","0","4","allall","ms","psi.yr"
"psi.yr[49]",0.077,0.0538251605259105,"0","0","4","allall","ms","psi.yr"
"psi.yr[50]",-0.056,-0.0983072593553918,"0","0","4","allall","ms","psi.yr"
"psi.yr[51]",-0.082,-0.221188811705286,"0","0","4","allall","ms","psi.yr"
"psi.yr[52]",0.186,0.3184438868512,"0","0","4","allall","ms","psi.yr"
"psi.yr[53]",-0.043,-0.325108188046235,"0","0","4","allall","ms","psi.yr"
"psi.yr[54]",0.021,0.0391517071425118,"0","0","4","allall","ms","psi.yr"
"psi.yr[55]",0.173,0.440292126410684,"0","0","4","allall","ms","psi.yr"
"psi.yr[56]",0.004,-0.00953270655493854,"0","0","4","allall","ms","psi.yr"
"psi.yr[57]",0.046,-0.016619071620836,"0","0","4","allall","ms","psi.yr"
"psi.yr[58]",-0.006,0.174029582149504,"0","0","4","allall","ms","psi.yr"
"psi.yr[59]",-0.076,-0.192163224810198,"0","0","4","allall","ms","psi.yr"
"psi.yr[60]",-0.042,0.0149872956693652,"0","0","4","allall","ms","psi.yr"
"psi.yr[61]",-0.25,-0.233431099783955,"0","0","4","allall","ms","psi.yr"
"psi.yr[62]",-0.048,0.12901284723048,"0","0","4","allall","ms","psi.yr"
"psi.yr[63]",-0.016,-0.0936052955498196,"0","0","4","allall","ms","psi.yr"
"psi.yr[64]",0.036,0.0857165453755602,"0","0","4","allall","ms","psi.yr"
"psi.yr[65]",-0.087,-0.32145791142757,"0","0","4","allall","ms","psi.yr"
"psi.yr[66]",-0.099,-0.132281159242675,"0","0","4","allall","ms","psi.yr"
"psi.sp[1]",-1.155,0.178548682078393,"0","0","4","allall","ms","psi.sp"
"psi.sp[2]",-0.838,0.95040269160725,"0","0","4","allall","ms","psi.sp"
"psi.sp[3]",-0.24,0.604205476564099,"0","0","4","allall","ms","psi.sp"
"psi.sp[4]",0.831,0.19182678711739,"0","0","4","allall","ms","psi.sp"
"psi.sp[5]",-0.081,0.277452492723399,"0","0","4","allall","ms","psi.sp"
"psi.sp[6]",-0.238,0.900096695620901,"0","0","4","allall","ms","psi.sp"
"psi.sp[7]",1.001,0.203545088074823,"0","0","4","allall","ms","psi.sp"
"psi.sp[8]",-0.233,-0.253083174405777,"0","0","4","allall","ms","psi.sp"
"psi.sp[9]",0.137,-0.331597545544567,"0","0","4","allall","ms","psi.sp"
"psi.sp[10]",-0.608,0.181384117055714,"0","0","4","allall","ms","psi.sp"
"psi.sp[11]",-1.767,-0.539243929583715,"0","0","4","allall","ms","psi.sp"
"psi.sp[12]",0.813,0.620018715062478,"0","0","4","allall","ms","psi.sp"
"psi.sp[13]",0.743,0.748537492524614,"0","0","4","allall","ms","psi.sp"
"psi.sp[14]",-0.723,-0.978628747452674,"0","0","4","allall","ms","psi.sp"
"psi.sp[15]",-0.383,-0.0233595142078002,"0","0","4","allall","ms","psi.sp"
"psi.sp[16]",-0.68,0.515301685128496,"0","0","4","allall","ms","psi.sp"
"psi.sp[17]",-0.386,-0.323814953981297,"0","0","4","allall","ms","psi.sp"
"psi.sp[18]",-0.248,-0.0557261054878055,"0","0","4","allall","ms","psi.sp"
"psi.sp[19]",1.365,0.202616287277317,"0","0","4","allall","ms","psi.sp"
"psi.sp[20]",0.052,-0.724399919534571,"0","0","4","allall","ms","psi.sp"
"psi.sp[21]",-1.042,-0.874774296776238,"0","0","4","allall","ms","psi.sp"
"psi.sp[22]",0.758,0.248637138762826,"0","0","4","allall","ms","psi.sp"
"psi.sp[23]",-0.153,0.398365780523213,"0","0","4","allall","ms","psi.sp"
"psi.sp[24]",-0.054,0.026179118404303,"0","0","4","allall","ms","psi.sp"
"psi.sp[25]",0.421,-0.212212924107631,"0","0","4","allall","ms","psi.sp"
"psi.sp[26]",0.707,-0.25833716492044,"0","0","4","allall","ms","psi.sp"
"psi.sp[27]",0.788,-0.375147377252979,"0","0","4","allall","ms","psi.sp"
"psi.sp[28]",0.519,0.11546583118614,"0","0","4","allall","ms","psi.sp"
"psi.sp[29]",-0.087,-0.033464596332489,"0","0","4","allall","ms","psi.sp"
"psi.sp[30]",-1.967,-0.538999550771601,"0","0","4","allall","ms","psi.sp"
"psi.sp[31]",-0.609,0.19738746922733,"0","0","4","allall","ms","psi.sp"
"psi.sp[32]",-0.184,-0.35045393460417,"0","0","4","allall","ms","psi.sp"
"psi.sp[33]",0.116,-0.52997963571379,"0","0","4","allall","ms","psi.sp"
"psi.sp[34]",-1.585,-0.647056190025924,"0","0","4","allall","ms","psi.sp"
